ts_code,trade_date,adj_factor
002416.SZ,20250414,3.417
002418.SZ,20250414,4.997
002419.SZ,20250414,4.377
002420.SZ,20250414,1.018
002421.SZ,20250414,18.588
002422.SZ,20250414,7.1124
002423.SZ,20250414,1.0841
002424.SZ,20250414,10.813
002425.SZ,20250414,4.425
002426.SZ,20250414,5.267
002427.SZ,20250414,2.049
002428.SZ,20250414,5.3
002429.SZ,20250414,9.298
002430.SZ,20250414,2.392
002431.SZ,20250414,9.844
002432.SZ,20250414,3.341
002434.SZ,20250414,7.528
002436.SZ,20250414,13.443
002437.SZ,20250414,15.848
002438.SZ,20250414,4.246
002439.SZ,20250414,8.4178
002440.SZ,20250414,5.767
002441.SZ,20250414,5.371
002442.SZ,20250414,2.653
002443.SZ,20250414,4.1498
002444.SZ,20250414,4.5652
002445.SZ,20250414,7.212
002446.SZ,20250414,4.972
002448.SZ,20250414,6.015
002449.SZ,20250414,3.103
002451.SZ,20250414,3.067
002452.SZ,20250414,5.777
002453.SZ,20250414,4.132
002454.SZ,20250414,2.963
002455.SZ,20250414,6.324
002457.SZ,20250414,2.8045
002458.SZ,20250414,8.5513
002459.SZ,20250414,2.715
002460.SZ,20250414,14.0732
002461.SZ,20250414,2.22
002462.SZ,20250414,1.8376
002463.SZ,20250414,3.188
002465.SZ,20250414,7.159
002466.SZ,20250414,8.411
002467.SZ,20250414,11.873
002468.SZ,20250414,2.247
002469.SZ,20250414,9.9336
002470.SZ,20250414,4.269
002471.SZ,20250414,7.0316
002472.SZ,20250414,5.2
002474.SZ,20250414,6.273
002475.SZ,20250414,34.3287
002476.SZ,20250414,5.25
002478.SZ,20250414,2.805
002479.SZ,20250414,4.483
002480.SZ,20250414,4.104
002481.SZ,20250414,18.7537
002482.SZ,20250414,8.477
002483.SZ,20250414,3.286
002484.SZ,20250414,4.901
002485.SZ,20250414,2.958
002486.SZ,20250414,4.197
002487.SZ,20250414,4.661
002488.SZ,20250414,6.1747
002489.SZ,20250414,12.171
002490.SZ,20250414,2.044
002491.SZ,20250414,4.203
002492.SZ,20250414,3.367
002493.SZ,20250414,15.466
002494.SZ,20250414,2.701
002495.SZ,20250414,9.713
002496.SZ,20250414,14.262
002497.SZ,20250414,6.8126
002498.SZ,20250414,8.28
002500.SZ,20250414,1.2526
002501.SZ,20250414,7.536
002506.SZ,20250414,5.097
002507.SZ,20250414,7.606
002508.SZ,20250414,7.5842
002510.SZ,20250414,4.374
002511.SZ,20250414,8.263
002512.SZ,20250414,6.929
002513.SZ,20250414,2.981
002514.SZ,20250414,6.661
002515.SZ,20250414,11.199
002516.SZ,20250414,9.266
002517.SZ,20250414,6.4142
002518.SZ,20250414,5.838
002519.SZ,20250414,11.977
002520.SZ,20250414,8.878
002521.SZ,20250414,3.605
002522.SZ,20250414,8.642
002523.SZ,20250414,7.566
002524.SZ,20250414,4.586
002526.SZ,20250414,6.0303
002527.SZ,20250414,2.792
002528.SZ,20250414,6.444
002529.SZ,20250414,1.299
002530.SZ,20250414,3.346
002531.SZ,20250414,8.2756
002532.SZ,20250414,8.0908
002533.SZ,20250414,5.6202
002534.SZ,20250414,2.311
002535.SZ,20250414,3.529
002536.SZ,20250414,5.6268
002537.SZ,20250414,6.888
002538.SZ,20250414,5.1994
002539.SZ,20250414,6.6689
002540.SZ,20250414,9.8568
002541.SZ,20250414,4.304
002542.SZ,20250414,18.889
002543.SZ,20250414,5.7988
002544.SZ,20250414,6.4236
002545.SZ,20250414,5.8872
002546.SZ,20250414,10.982
002547.SZ,20250414,6.12
002548.SZ,20250414,4.884
002549.SZ,20250414,8.398
002550.SZ,20250414,10.48
002551.SZ,20250414,8.309
002552.SZ,20250414,3.1699
002553.SZ,20250414,4.8858
002554.SZ,20250414,7.1802
002555.SZ,20250414,13.9692
002556.SZ,20250414,6.045
002557.SZ,20250414,3.563
002558.SZ,20250414,4.4616
002559.SZ,20250414,7.515
002560.SZ,20250414,4.3026
002561.SZ,20250414,1.462
002562.SZ,20250414,6.896
002563.SZ,20250414,6.664
002564.SZ,20250414,3.245
002565.SZ,20250414,8.4619
002566.SZ,20250414,3.193
002567.SZ,20250414,5.306
002568.SZ,20250414,9.023
002569.SZ,20250414,1.558
002570.SZ,20250414,2.579
002571.SZ,20250414,4.022
002572.SZ,20250414,21.129
002573.SZ,20250414,8.5083
002574.SZ,20250414,2.3975
002575.SZ,20250414,4.485
002576.SZ,20250414,1.384
002577.SZ,20250414,2.343
002578.SZ,20250414,5.275
002579.SZ,20250414,4.701
002580.SZ,20250414,4.212
002581.SZ,20250414,2.887
002582.SZ,20250414,5.4713
002583.SZ,20250414,5.633
002584.SZ,20250414,2.6985
002585.SZ,20250414,3.895
002586.SZ,20250414,6.196
002587.SZ,20250414,7.62
002588.SZ,20250414,9.963
002589.SZ,20250414,9.5629
002590.SZ,20250414,4.701
002591.SZ,20250414,3.465
002592.SZ,20250414,2.572
002593.SZ,20250414,3.438
002594.SZ,20250414,1.0376
002595.SZ,20250414,4.9938
002596.SZ,20250414,4.968
002597.SZ,20250414,5.279
002598.SZ,20250414,2.4722
002599.SZ,20250414,3.496
002600.SZ,20250414,4.385
002601.SZ,20250414,11.3746
002602.SZ,20250414,9.619
002603.SZ,20250414,4.1629
002605.SZ,20250414,4.833
002606.SZ,20250414,4.2447
002607.SZ,20250414,8.245
002608.SZ,20250414,2.7574
002609.SZ,20250414,5.646
002611.SZ,20250414,6.946
002612.SZ,20250414,2.496
002613.SZ,20250414,3.7467
002614.SZ,20250414,5.564
002615.SZ,20250414,5.6589
002616.SZ,20250414,4.735
002617.SZ,20250414,7.821
002620.SZ,20250414,4.067
002622.SZ,20250414,5.812
002623.SZ,20250414,1.057
002624.SZ,20250414,3.658
002625.SZ,20250414,6.7441
002626.SZ,20250414,8.23
002627.SZ,20250414,3.41
002628.SZ,20250414,3.833
002629.SZ,20250414,3.727
002630.SZ,20250414,5.905
002631.SZ,20250414,4.331
002632.SZ,20250414,6.5826
002633.SZ,20250414,1.523
002634.SZ,20250414,6.96
002635.SZ,20250414,5.062
002636.SZ,20250414,2.7
002637.SZ,20250414,4.599
002638.SZ,20250414,5.047
002639.SZ,20250414,3.088
002640.SZ,20250414,12.264
002641.SZ,20250414,6.4574
002642.SZ,20250414,4.631
002643.SZ,20250414,6.068
002644.SZ,20250414,5.729
002645.SZ,20250414,5.563
002646.SZ,20250414,1.1119
002647.SZ,20250414,3.8621
002648.SZ,20250414,12.607
002649.SZ,20250414,5.1967
002650.SZ,20250414,8.224
002651.SZ,20250414,3.1549
002652.SZ,20250414,5.035
002653.SZ,20250414,3.3126
002654.SZ,20250414,6.222
002655.SZ,20250414,3.06
002656.SZ,20250414,5.299
002657.SZ,20250414,3.637
002658.SZ,20250414,5.572
002659.SZ,20250414,2.029
002660.SZ,20250414,2.712
002661.SZ,20250414,3.6831
002662.SZ,20250414,4.991
002663.SZ,20250414,8.163
002664.SZ,20250414,3.178
002666.SZ,20250414,4.797
002667.SZ,20250414,3.469
002668.SZ,20250414,4.94
002669.SZ,20250414,2.166
002670.SZ,20250414,2.333
002671.SZ,20250414,4.073
002672.SZ,20250414,6.223
002673.SZ,20250414,2.645
002674.SZ,20250414,1.407
002675.SZ,20250414,5.2779
002676.SZ,20250414,4.6914
002677.SZ,20250414,4.841
002678.SZ,20250414,2.792
002679.SZ,20250414,1.8052
002681.SZ,20250414,10.623
002682.SZ,20250414,2.606
002683.SZ,20250414,2.8747
002685.SZ,20250414,2.895
002686.SZ,20250414,4.7387
002687.SZ,20250414,6.895
002688.SZ,20250414,6.116
002689.SZ,20250414,3.753
002690.SZ,20250414,5.543
002691.SZ,20250414,1.729
002692.SZ,20250414,4.179
002693.SZ,20250414,3.503
002694.SZ,20250414,4.097
002695.SZ,20250414,4.342
002696.SZ,20250414,3.632
002697.SZ,20250414,8.175
002698.SZ,20250414,2.894
002700.SZ,20250414,6.106
002701.SZ,20250414,10.034
002702.SZ,20250414,7.306
002703.SZ,20250414,2.5507
002705.SZ,20250414,2.102
002706.SZ,20250414,12.524
002707.SZ,20250414,12.155
002708.SZ,20250414,3.14
002709.SZ,20250414,14.429
002712.SZ,20250414,5.207
002713.SZ,20250414,3.755
002714.SZ,20250414,19.2531
002715.SZ,20250414,1.51
002716.SZ,20250414,3.816
002717.SZ,20250414,13.486
002718.SZ,20250414,2.705
002719.SZ,20250414,1.627
002721.SZ,20250414,3.046
002722.SZ,20250414,1.0934
002723.SZ,20250414,2.8729
002724.SZ,20250414,1.997
002725.SZ,20250414,2.703
002726.SZ,20250414,4.65
002727.SZ,20250414,2.25
002728.SZ,20250414,5.157
002729.SZ,20250414,2.7974
002730.SZ,20250414,2.382
002731.SZ,20250414,1.7452
002732.SZ,20250414,1.113
002733.SZ,20250414,2.423
002734.SZ,20250414,3.5788
002735.SZ,20250414,3.446
002736.SZ,20250414,1.262
002737.SZ,20250414,5.552
002738.SZ,20250414,3.142
002739.SZ,20250414,3.04
002741.SZ,20250414,3.064
002742.SZ,20250414,4.7
002743.SZ,20250414,2.1625
002745.SZ,20250414,2.3577
002746.SZ,20250414,4.5007
002747.SZ,20250414,6.213
002748.SZ,20250414,2.1498
002749.SZ,20250414,7.4072
002750.SZ,20250414,6.155
002752.SZ,20250414,2.0673
002753.SZ,20250414,3.771
002755.SZ,20250414,1.792
002756.SZ,20250414,3.1184
002757.SZ,20250414,2.7468
002758.SZ,20250414,4.272
002759.SZ,20250414,2.656
002760.SZ,20250414,1.0274
002761.SZ,20250414,3.1196
002762.SZ,20250414,5.627
002763.SZ,20250414,2.565
002765.SZ,20250414,2.084
002766.SZ,20250414,2.016
002767.SZ,20250414,1.5296
002768.SZ,20250414,3.185
002769.SZ,20250414,5.137
002771.SZ,20250414,2.671
002772.SZ,20250414,2.348
002773.SZ,20250414,2.069
002774.SZ,20250414,1.217
002775.SZ,20250414,4.706
002777.SZ,20250414,5.058
002778.SZ,20250414,1.439
002779.SZ,20250414,1.5232
002780.SZ,20250414,1.956
002782.SZ,20250414,2.678
002783.SZ,20250414,4.377
002785.SZ,20250414,1.002
002786.SZ,20250414,3.027
002787.SZ,20250414,2.144
002788.SZ,20250414,3.2674
002789.SZ,20250414,1.727
002790.SZ,20250414,3.1315
002791.SZ,20250414,1.556
002792.SZ,20250414,3.083
002793.SZ,20250414,3.589
002795.SZ,20250414,4.126
002796.SZ,20250414,2.317
002797.SZ,20250414,1.6661
002798.SZ,20250414,3.082
002799.SZ,20250414,2.585
002800.SZ,20250414,2.0071
002801.SZ,20250414,4.379
002802.SZ,20250414,2.1041
002803.SZ,20250414,3.1811
002805.SZ,20250414,2.122
002806.SZ,20250414,1.728
002807.SZ,20250414,1.555
002808.SZ,20250414,2.305
002809.SZ,20250414,2.757
002810.SZ,20250414,3.5168
002811.SZ,20250414,1.8572
002812.SZ,20250414,3.665
002813.SZ,20250414,1.01
002815.SZ,20250414,2.348
002816.SZ,20250414,1.004
002817.SZ,20250414,3.6465
002818.SZ,20250414,2.6682
002819.SZ,20250414,1.3253
002820.SZ,20250414,1.812
002821.SZ,20250414,2.9711
002822.SZ,20250414,2.077
002823.SZ,20250414,2.1686
002824.SZ,20250414,2.195
002825.SZ,20250414,3.0915
002826.SZ,20250414,1.044
002827.SZ,20250414,1.7004
002828.SZ,20250414,1.777
002829.SZ,20250414,2.448
002830.SZ,20250414,2.193
002831.SZ,20250414,2.4823
002832.SZ,20250414,5.6293
002833.SZ,20250414,3.7641
002835.SZ,20250414,2.107
002836.SZ,20250414,3.362
002837.SZ,20250414,8.529
002838.SZ,20250414,5.0627
002839.SZ,20250414,1.497
002840.SZ,20250414,2.433
002841.SZ,20250414,1.753
002842.SZ,20250414,2.8
002843.SZ,20250414,1.756
002845.SZ,20250414,2.884
002846.SZ,20250414,2.643
002847.SZ,20250414,2.3123
002848.SZ,20250414,1.002
002849.SZ,20250414,2.158
002850.SZ,20250414,1.574
002851.SZ,20250414,2.3333
002852.SZ,20250414,3.16
002853.SZ,20250414,2.674
002855.SZ,20250414,1.021
002856.SZ,20250414,1.206
002857.SZ,20250414,1.636
002858.SZ,20250414,2.012
002859.SZ,20250414,4.2379
002860.SZ,20250414,3.784
002861.SZ,20250414,1.386
002862.SZ,20250414,1.512
002863.SZ,20250414,1.7352
002864.SZ,20250414,1.0359
002865.SZ,20250414,1.465
002866.SZ,20250414,1.762
002867.SZ,20250414,2.9725
002868.SZ,20250414,1.373
002869.SZ,20250414,1.6596
002870.SZ,20250414,1.042
002871.SZ,20250414,3.8016
002872.SZ,20250414,1.521
002873.SZ,20250414,3.489
002875.SZ,20250414,1.717
002876.SZ,20250414,1.862
002877.SZ,20250414,2.818
002878.SZ,20250414,3.192
002879.SZ,20250414,1.536
002880.SZ,20250414,2.2006
002881.SZ,20250414,2.241
002882.SZ,20250414,1.138
002883.SZ,20250414,3.0243
002884.SZ,20250414,5.596
002885.SZ,20250414,3.199
002886.SZ,20250414,2.592
002887.SZ,20250414,4.503
002888.SZ,20250414,1.889
002889.SZ,20250414,2.013
002890.SZ,20250414,2.646
002891.SZ,20250414,2.6337
002892.SZ,20250414,7.059
002893.SZ,20250414,1.75
002895.SZ,20250414,1.143
002896.SZ,20250414,1.7783
002897.SZ,20250414,1.649
002898.SZ,20250414,1.1255
002899.SZ,20250414,1.023
002900.SZ,20250414,1.73
002901.SZ,20250414,1.07
002902.SZ,20250414,1.514
002903.SZ,20250414,1.581
002905.SZ,20250414,2.327
002906.SZ,20250414,1.056
002907.SZ,20250414,1.0236
002908.SZ,20250414,3.081
002909.SZ,20250414,3.0214
002910.SZ,20250414,1.025
002911.SZ,20250414,2.8211
002912.SZ,20250414,2.665
002913.SZ,20250414,2.219
002915.SZ,20250414,2.194
002916.SZ,20250414,1.789
002917.SZ,20250414,2.5249
002918.SZ,20250414,2.8328
002919.SZ,20250414,3.409
002920.SZ,20250414,1.041
002921.SZ,20250414,1.444
002922.SZ,20250414,1.87
002923.SZ,20250414,3.761
002925.SZ,20250414,2.071
002926.SZ,20250414,1.0553
002927.SZ,20250414,2.5322
002928.SZ,20250414,2.295
002929.SZ,20250414,1.0392
002930.SZ,20250414,2.03
002931.SZ,20250414,2.3297
002932.SZ,20250414,3.7894
002933.SZ,20250414,1.0369
002935.SZ,20250414,4.115
002936.SZ,20250414,1.409
002937.SZ,20250414,1.72
002938.SZ,20250414,1.113
002939.SZ,20250414,1.0866
002940.SZ,20250414,2.292
002941.SZ,20250414,1.0446
002942.SZ,20250414,1.43
002943.SZ,20250414,1.724
002945.SZ,20250414,1.021
002946.SZ,20250414,1.0431
002947.SZ,20250414,1.802
002948.SZ,20250414,1.379
002949.SZ,20250414,1.166
002950.SZ,20250414,1.649
002951.SZ,20250414,1.1401
002952.SZ,20250414,2.464
002953.SZ,20250414,2.4589
002955.SZ,20250414,1.923
002956.SZ,20250414,3.0507
002957.SZ,20250414,1.044
002958.SZ,20250414,1.1717
002959.SZ,20250414,1.387
002960.SZ,20250414,2.734
002961.SZ,20250414,1.0823
002962.SZ,20250414,1.545
002963.SZ,20250414,1.008
002965.SZ,20250414,1.054
002966.SZ,20250414,1.3714
002967.SZ,20250414,1.6752
002968.SZ,20250414,3.4479
002969.SZ,20250414,1.0799
002970.SZ,20250414,2.1022
002971.SZ,20250414,1.3325
002972.SZ,20250414,1.5794
002973.SZ,20250414,1.035
002975.SZ,20250414,2.047
002976.SZ,20250414,1.23
002977.SZ,20250414,1.718
002978.SZ,20250414,1.1479
002979.SZ,20250414,1.5448
002980.SZ,20250414,1.136
002981.SZ,20250414,1.435
002982.SZ,20250414,1.4342
002983.SZ,20250414,1.633
002984.SZ,20250414,1.447
002985.SZ,20250414,2.2788
002986.SZ,20250414,2.8947
002987.SZ,20250414,3.928
002988.SZ,20250414,1.0475
002989.SZ,20250414,1.316
002990.SZ,20250414,2.074
002991.SZ,20250414,1.1191
002992.SZ,20250414,1.322
002993.SZ,20250414,1.3838
002995.SZ,20250414,2.807
002996.SZ,20250414,1.337
002997.SZ,20250414,1.046
002998.SZ,20250414,1.0666
002999.SZ,20250414,1.486
003000.SZ,20250414,1.0866
003001.SZ,20250414,1.3434
003002.SZ,20250414,1.074
003003.SZ,20250414,1.0354
003004.SZ,20250414,1.036
003005.SZ,20250414,1.43
003006.SZ,20250414,1.088
003007.SZ,20250414,1.334
003008.SZ,20250414,1.4408
003009.SZ,20250414,1.0071
003010.SZ,20250414,1.434
003011.SZ,20250414,1.521
003012.SZ,20250414,1.101
003013.SZ,20250414,1.117
003015.SZ,20250414,1.067
003016.SZ,20250414,1.164
003017.SZ,20250414,1.5173
003018.SZ,20250414,1.0778
003019.SZ,20250414,1.445
003020.SZ,20250414,2.1685
003021.SZ,20250414,2.301
003022.SZ,20250414,1.337
003023.SZ,20250414,1.398
003025.SZ,20250414,3.133
003026.SZ,20250414,1.3381
003027.SZ,20250414,1.568
003028.SZ,20250414,1.037
003029.SZ,20250414,1.016
003030.SZ,20250414,1.032
003031.SZ,20250414,2.776
003032.SZ,20250414,1.005
003033.SZ,20250414,1.065
003035.SZ,20250414,1.0087
003036.SZ,20250414,1.069
003037.SZ,20250414,1.035
003038.SZ,20250414,1.742
003039.SZ,20250414,1.0289
003040.SZ,20250414,1.0278
003041.SZ,20250414,1.529
003042.SZ,20250414,1.317
003043.SZ,20250414,1.019
003816.SZ,20250414,1.1393
300001.SZ,20250414,6.992
300002.SZ,20250414,15.605
300003.SZ,20250414,4.6614
300004.SZ,20250414,4.075
300005.SZ,20250414,12.1675
300006.SZ,20250414,7.67
300007.SZ,20250414,4.2363
300008.SZ,20250414,11.498
300009.SZ,20250414,19.744
300010.SZ,20250414,5.516
300011.SZ,20250414,8.409
300012.SZ,20250414,19.655
300013.SZ,20250414,4.602
300014.SZ,20250414,18.117
300015.SZ,20250414,64.58
300016.SZ,20250414,7.535
300017.SZ,20250414,24.525
300018.SZ,20250414,6.726
300019.SZ,20250414,7.746
300020.SZ,20250414,6.866
300021.SZ,20250414,11.272
300024.SZ,20250414,23.724
300025.SZ,20250414,7.955
300026.SZ,20250414,49.483
300027.SZ,20250414,15.103
300029.SZ,20250414,1.023
300030.SZ,20250414,4.124
300031.SZ,20250414,6.825
300032.SZ,20250414,4.231
300033.SZ,20250414,9.3323
300034.SZ,20250414,6.0829
300035.SZ,20250414,8.716
300036.SZ,20250414,5.385
300037.SZ,20250414,6.532
300039.SZ,20250414,11.989
300040.SZ,20250414,6.2827
300041.SZ,20250414,8.05
300042.SZ,20250414,3.188
300043.SZ,20250414,21.116
300044.SZ,20250414,7.624
300045.SZ,20250414,8.199
300046.SZ,20250414,4.3838
300047.SZ,20250414,5.251
300048.SZ,20250414,8.319
300049.SZ,20250414,3.637
300050.SZ,20250414,8.337
300052.SZ,20250414,2.687
300053.SZ,20250414,5.123
300054.SZ,20250414,12.906
300055.SZ,20250414,8.0663
300056.SZ,20250414,5.971
300057.SZ,20250414,2.635
300058.SZ,20250414,19.294
300059.SZ,20250414,81.227
300061.SZ,20250414,5.378
300062.SZ,20250414,6.805
300063.SZ,20250414,7.861
300065.SZ,20250414,8.767
300066.SZ,20250414,21.603
300067.SZ,20250414,8.263
300068.SZ,20250414,2.6134
300069.SZ,20250414,2.011
300070.SZ,20250414,18.882
300071.SZ,20250414,11.13
300072.SZ,20250414,20.403
300073.SZ,20250414,4.274
300074.SZ,20250414,13.441
300075.SZ,20250414,8.483
300076.SZ,20250414,8.312
300077.SZ,20250414,5.149
300078.SZ,20250414,12.695
300079.SZ,20250414,12.6187
300080.SZ,20250414,2.637
300081.SZ,20250414,5.073
300082.SZ,20250414,8.274
300083.SZ,20250414,8.23
300084.SZ,20250414,4.494
300085.SZ,20250414,10.985
300086.SZ,20250414,4.913
300087.SZ,20250414,17.546
300088.SZ,20250414,18.043
300091.SZ,20250414,12.201
300092.SZ,20250414,2.685
300093.SZ,20250414,1.823
300094.SZ,20250414,2.457
300095.SZ,20250414,4.214
300096.SZ,20250414,5.124
300097.SZ,20250414,3.65
300098.SZ,20250414,15.394
300099.SZ,20250414,15.3334
300100.SZ,20250414,3.631
300101.SZ,20250414,8.18
300102.SZ,20250414,5.427
300103.SZ,20250414,5.085
300105.SZ,20250414,6.687
300106.SZ,20250414,1.525
300107.SZ,20250414,9.865
300108.SZ,20250414,6.151
300109.SZ,20250414,7.216
300110.SZ,20250414,5.5149
300111.SZ,20250414,2.244
300112.SZ,20250414,4.002
300113.SZ,20250414,11.819
300115.SZ,20250414,12.264
300118.SZ,20250414,3.492
300119.SZ,20250414,6.268
300120.SZ,20250414,3.424
300121.SZ,20250414,6.6809
300122.SZ,20250414,6.6618
300123.SZ,20250414,6.066
300124.SZ,20250414,24.774
300125.SZ,20250414,4.575
300126.SZ,20250414,3.8982
300127.SZ,20250414,2.673
300128.SZ,20250414,9.961
300129.SZ,20250414,6.262
300130.SZ,20250414,7.465
300131.SZ,20250414,18.532
300132.SZ,20250414,6.122
300133.SZ,20250414,25.8557
300134.SZ,20250414,4.327
300135.SZ,20250414,12.34
300136.SZ,20250414,13.255
300137.SZ,20250414,4.602
300138.SZ,20250414,5.16
300139.SZ,20250414,5.161
300140.SZ,20250414,4.2215
300141.SZ,20250414,4.715
300142.SZ,20250414,14.391
300143.SZ,20250414,4.251
300144.SZ,20250414,15.488
300145.SZ,20250414,19.552
300146.SZ,20250414,31.871
300147.SZ,20250414,5.254
300148.SZ,20250414,5.894
300149.SZ,20250414,6.558
300150.SZ,20250414,4.822
300151.SZ,20250414,8.4267
300152.SZ,20250414,6.887
300153.SZ,20250414,4.371
300154.SZ,20250414,5.586
300155.SZ,20250414,8.263
300157.SZ,20250414,6.137
300158.SZ,20250414,5.887
300159.SZ,20250414,18.378
300160.SZ,20250414,7.644
300161.SZ,20250414,1.55
300162.SZ,20250414,5.29
300163.SZ,20250414,6.352
300164.SZ,20250414,6.251
300165.SZ,20250414,6.732
300166.SZ,20250414,18.683
300167.SZ,20250414,6.974
300168.SZ,20250414,8.19
300169.SZ,20250414,3.084
300170.SZ,20250414,6.6524
300171.SZ,20250414,9.1089
300172.SZ,20250414,7.275
300173.SZ,20250414,5.327
300174.SZ,20250414,3.9013
300175.SZ,20250414,4.467
300176.SZ,20250414,4.561
300177.SZ,20250414,12.276
300179.SZ,20250414,7.038
300180.SZ,20250414,7.028
300181.SZ,20250414,7.942
300182.SZ,20250414,30.863
300183.SZ,20250414,5.187
300184.SZ,20250414,8.713
300185.SZ,20250414,8.94
300187.SZ,20250414,9.7641
300188.SZ,20250414,13.443
300189.SZ,20250414,6.505
300190.SZ,20250414,11.6932
300191.SZ,20250414,4.098
300192.SZ,20250414,3.7325
300193.SZ,20250414,3.1012
300194.SZ,20250414,6.562
300195.SZ,20250414,3.339
300196.SZ,20250414,3.625
300197.SZ,20250414,31.695
300198.SZ,20250414,10.195
300199.SZ,20250414,8.33
300200.SZ,20250414,4.043
300201.SZ,20250414,10.758
300203.SZ,20250414,1.055
300204.SZ,20250414,7.842
300205.SZ,20250414,5.712
300206.SZ,20250414,6.961
300207.SZ,20250414,6.996
300208.SZ,20250414,10.284
300209.SZ,20250414,3.9539
300210.SZ,20250414,5.977
300211.SZ,20250414,6.541
300212.SZ,20250414,8.551
300213.SZ,20250414,6.495
300214.SZ,20250414,3.4069
300215.SZ,20250414,18.8482
300217.SZ,20250414,13.34
300218.SZ,20250414,2.274
300219.SZ,20250414,5.413
300220.SZ,20250414,4.344
300221.SZ,20250414,4.212
300222.SZ,20250414,6.393
300223.SZ,20250414,2.658
300224.SZ,20250414,4.945
300225.SZ,20250414,7.897
300226.SZ,20250414,8.034
300227.SZ,20250414,5.5611
300228.SZ,20250414,6.521
300229.SZ,20250414,5.369
300230.SZ,20250414,7.406
300231.SZ,20250414,10.96
300232.SZ,20250414,9.791
300233.SZ,20250414,2.3016
300234.SZ,20250414,6.122
300235.SZ,20250414,5.617
300236.SZ,20250414,2.574
300237.SZ,20250414,17.093
300238.SZ,20250414,4.074
300239.SZ,20250414,5.475
300240.SZ,20250414,3.629
300241.SZ,20250414,4.083
300242.SZ,20250414,5.154
300243.SZ,20250414,4.5693
300244.SZ,20250414,10.376
300245.SZ,20250414,4.079
300246.SZ,20250414,5.941
300247.SZ,20250414,6.305
300248.SZ,20250414,10.368
300249.SZ,20250414,5.106
300250.SZ,20250414,4.204
300251.SZ,20250414,26.836
300252.SZ,20250414,4.976
300253.SZ,20250414,35.446
300254.SZ,20250414,1.496
300255.SZ,20250414,7.922
300256.SZ,20250414,4.594
300257.SZ,20250414,6.5392
300258.SZ,20250414,4.6264
300259.SZ,20250414,16.1787
300260.SZ,20250414,5.6255
300261.SZ,20250414,9.3773
300263.SZ,20250414,8.432
300264.SZ,20250414,4.141
300265.SZ,20250414,2.633
300266.SZ,20250414,19.148
300267.SZ,20250414,10.479
300268.SZ,20250414,2.027
300269.SZ,20250414,4.233
300270.SZ,20250414,6.701
300271.SZ,20250414,8.523
300272.SZ,20250414,6.2379
300274.SZ,20250414,9.597
300275.SZ,20250414,4.651
300276.SZ,20250414,16.472
300277.SZ,20250414,5.356
300278.SZ,20250414,4.37
300279.SZ,20250414,5.773
300281.SZ,20250414,6.3351
300283.SZ,20250414,6.284
300284.SZ,20250414,4.0335
300285.SZ,20250414,12.537
300286.SZ,20250414,7.0562
300287.SZ,20250414,12.397
300288.SZ,20250414,6.1496
300289.SZ,20250414,2.591
300290.SZ,20250414,6.258
300291.SZ,20250414,8.145
300292.SZ,20250414,9.413
300293.SZ,20250414,4.759
300294.SZ,20250414,4.9056
300295.SZ,20250414,3.869
300296.SZ,20250414,19.43
300298.SZ,20250414,6.371
300299.SZ,20250414,8.101
300300.SZ,20250414,6.662
300301.SZ,20250414,5.572
300302.SZ,20250414,6.909
300303.SZ,20250414,16.685
300304.SZ,20250414,8.5655
300305.SZ,20250414,4.0297
300306.SZ,20250414,4.624
300307.SZ,20250414,2.237
300308.SZ,20250414,6.563
300310.SZ,20250414,7.701
300311.SZ,20250414,7.347
300313.SZ,20250414,2.027
300314.SZ,20250414,3.938
300315.SZ,20250414,12.246
300316.SZ,20250414,9.518
300317.SZ,20250414,2.767
300318.SZ,20250414,6.444
300319.SZ,20250414,8.075
300320.SZ,20250414,8.6167
300321.SZ,20250414,2.167
300322.SZ,20250414,4.433
300323.SZ,20250414,3.466
300324.SZ,20250414,25.015
300326.SZ,20250414,11.4335
300327.SZ,20250414,3.1057
300328.SZ,20250414,5.589
300329.SZ,20250414,3.7521
300331.SZ,20250414,3.088
300332.SZ,20250414,2.1179
300333.SZ,20250414,3.336
300334.SZ,20250414,2.265
300335.SZ,20250414,2.701
300337.SZ,20250414,4.478
300338.SZ,20250414,4.396
300339.SZ,20250414,6.324
300340.SZ,20250414,3.678
300341.SZ,20250414,4.3307
300342.SZ,20250414,4.444
300343.SZ,20250414,13.801
300344.SZ,20250414,4.743
300345.SZ,20250414,4.308
300346.SZ,20250414,11.1013
300347.SZ,20250414,12.7655
300348.SZ,20250414,11.718
300349.SZ,20250414,6.386
300350.SZ,20250414,3.645
300351.SZ,20250414,4.517
300352.SZ,20250414,19.287
300353.SZ,20250414,6.544
300354.SZ,20250414,3.2967
300355.SZ,20250414,10.2733
300357.SZ,20250414,5.573
300358.SZ,20250414,5.4183
300359.SZ,20250414,8.32
300360.SZ,20250414,6.8765
300363.SZ,20250414,4.102
300364.SZ,20250414,4.982
300365.SZ,20250414,11.116
300366.SZ,20250414,6.073
300368.SZ,20250414,8.151
300369.SZ,20250414,8.312
300370.SZ,20250414,16.472
300371.SZ,20250414,4.758
300373.SZ,20250414,5.4181
300374.SZ,20250414,2.188
300375.SZ,20250414,6.7915
300376.SZ,20250414,23.7989
300377.SZ,20250414,10.9753
300378.SZ,20250414,2.337
300379.SZ,20250414,6.545
