rank,code,name,industry,score_100,score_raw,momentum_score,activity_score,stability_score,liquidity_score,ret_5,ret_10,ret_20,breakout_20,amount_ratio_5_20,turnover_5,turnover_20_used,vol_10,win_rate_20,max_drawdown_20,vol_base,accel,avg_amount_20_used,close,trade_date
681,601975,招商南油,交通运输、仓储和邮政业-水上运输业,74.55089820359282,0.16387614314878166,-0.543585207572207,0.9535202784000116,-0.8699524200283402,2.1128042705555306,-0.015486725663716672,0.01830663615560635,0.08272506082725051,-0.04167115322493797,0.675144266270389,7.651999999999999,11.125499999999999,0.05513749447606401,0.55,-0.17241379310344818,0.05914705794211331,-0.11524341666128335,2440026151.3,4.45,2026-03-27
682,603800,洪田股份,制造业-专用设备制造业,74.51347305389223,0.1638399095991657,0.27556405742739154,-0.05840732395444975,0.8747182608848396,-0.7115168970676428,0.0323106163453708,-0.017571059431524594,-0.04616156547917705,-0.005727137215931211,1.0426839201403282,2.024,1.8529999999999998,0.03341923182467802,0.55,-0.13629555666500248,0.017512612996918378,0.10832667254205919,148279945.45,38.02,2026-03-27
683,002413,雷科防务,制造业-计算机、通信和其他电子设备制造业,74.47604790419162,0.16165454953519282,-0.019288784302170014,-0.32187269197009155,-0.2643858407361202,2.018102695972052,-0.004691164972634776,-0.0802023121387283,-0.14391392064559505,-0.11097143655283181,0.5111499294438384,7.878,12.941999999999998,0.03062523152053458,0.45,-0.2512224938875305,0.03946428059483313,0.1351877859352334,2514092512.172,12.73,2026-03-27
684,002012,凯恩股份,制造业-造纸和纸制品业,74.438622754491,0.1616188813105062,0.18049497201943668,-0.002900587898045953,0.822484510744349,-0.49567241781084537,0.001481481481481417,-0.054545454545454675,-0.0840108401084011,-0.03366449860624687,1.0856942252306772,3.912,3.406,0.028224729228618566,0.45,-0.1315068493150685,0.016621769607497547,0.08684733514001797,111881164.03050001,6.76,2026-03-27
685,301095,广立微,信息传输、软件和信息技术服务业-软件和信息技术服务业,74.40119760479041,0.16128539799212405,0.7546896194335854,-0.23063822797114608,-0.16928753769195803,-0.3271559016675467,0.01804686362974839,-0.04256775253216538,-0.20375640295959008,-0.058204192640663455,0.8248079111466396,2.9379999999999997,3.1695,0.028814613697445403,0.45,-0.26418941882859404,0.028090319269071497,0.23591823528598066,419981934.473,69.95,2026-03-27
686,601689,拓普集团,制造业-汽车制造业,74.36377245508982,0.1609790838715539,-0.13422388524410075,0.1701407079759819,0.5397986814115926,0.4278248312858681,-0.007896995708154497,-0.08444233206590623,-0.14789147744028308,-0.06390974398846694,1.225783953097657,1.684,1.288,0.013586599923664079,0.3,-0.1445494077073025,0.016510701252559556,0.13321182174982238,1377132022.6,57.79,2026-03-27
687,300580,贝斯特,制造业-汽车制造业,74.32634730538922,0.1606964983072282,0.07692520780337962,0.20756267783215998,0.9344014319839546,-0.7256302711263638,-0.009229349330872272,-0.01873857404021939,-0.10204935173567553,-0.019657085454670042,1.2575985467307453,1.5559999999999998,1.2185,0.012685119641339726,0.4,-0.08220965637233568,0.02000258188100782,0.08445530144286251,126633063.3635,21.47,2026-03-27
688,002312,川发龙蟒,制造业-化学原料和化学制品制造业,74.28892215568862,0.15993398712841989,0.2092668098761209,-0.41009547990903206,0.502354621901236,0.521868058499882,0.04313380281690149,-0.11102775693923483,-0.13377192982456143,-0.05143085851510909,0.6322618559350435,3.268,4.6465000000000005,0.02548174900486333,0.4,-0.16246290801186958,0.024099144876167055,0.21272444609175534,1115869011.7730002,11.85,2026-03-27
689,300274,阳光电源,制造业-电气机械和器材制造业,74.25149700598801,0.15961019224282658,-0.7987194703082926,0.11958968001087526,1.006734547748279,1.6523576720917934,-0.059043778801843305,-0.06864701522321681,0.13044982698961927,0.004436491758824657,0.9982567466016647,4.74,4.8065,0.023994938081830352,0.55,-0.06864701522321681,0.030844934089616055,-0.260427861846826,3506048214.4299955,163.35,2026-03-27
690,601599,浙文影业,制造业-纺织业,74.21407185628742,0.158459849932921,0.2700726202724003,-0.29683711763441073,1.1168567757523542,-0.6582084927860486,0.020565552699228773,-0.03170731707317065,-0.08101851851851849,-0.01513272140907973,0.809849523348189,2.41,2.8400000000000003,0.027313529424467575,0.45,-0.110843373493976,0.01520981094749664,0.12010258973626586,133458697.8,3.97,2026-03-27
