secucode,code,name,industry,market,listing_date
600064.SH,600064,南京高科,园区开发,主板,1997-05-06
600066.SH,600066,宇通客车,汽车整车,主板,1997-05-08
600067.SH,600067,冠城新材,电气设备,主板,1997-05-08
600071.SH,600071,凤凰光学,元器件,主板,1997-05-28
600072.SH,600072,中船科技,电气设备,主板,1997-06-03
600073.SH,600073,光明肉业,食品,主板,1997-07-04
600075.SH,600075,新疆天业,化工原料,主板,1997-06-17
600076.SH,600076,康欣新材,广告包装,主板,1997-05-26
600078.SH,600078,澄星股份,化工原料,主板,1997-06-27
600079.SH,600079,ST人福,化学制药,主板,1997-06-06
600080.SH,600080,ST金花,中成药,主板,1997-06-12
600081.SH,600081,东风科技,汽车配件,主板,1997-07-03
600082.SH,600082,ST海泰,园区开发,主板,1997-06-20
600084.SH,600084,*ST尼雅,红黄酒,主板,1997-07-11
600085.SH,600085,同仁堂,中成药,主板,1997-06-25
600088.SH,600088,中视传媒,影视音像,主板,1997-06-16
600089.SH,600089,特变电工,电气设备,主板,1997-06-18
600094.SH,600094,大名城,区域地产,主板,1997-07-03
600095.SH,600095,湘财股份,证券,主板,1997-07-08
600096.SH,600096,云天化,农药化肥,主板,1997-07-09
600097.SH,600097,开创国际,渔业,主板,1997-06-19
600098.SH,600098,广州发展,火力发电,主板,1997-07-18
600099.SH,600099,林海股份,汽车整车,主板,1997-07-04
600100.SH,600100,同方股份,IT设备,主板,1997-06-27
600101.SH,600101,明星电力,水力发电,主板,1997-06-27
600103.SH,600103,青山纸业,造纸,主板,1997-07-03
600104.SH,600104,上汽集团,汽车整车,主板,1997-11-25
600105.SH,600105,永鼎股份,通信设备,主板,1997-09-29
600106.SH,600106,重庆路桥,路桥,主板,1997-06-18
600107.SH,600107,*ST尔雅,服饰,主板,1997-11-06
600108.SH,600108,亚盛集团,种植业,主板,1997-08-18
600109.SH,600109,国金证券,证券,主板,1997-08-07
600110.SH,600110,诺德股份,电气设备,主板,1997-10-07
600111.SH,600111,北方稀土,小金属,主板,1997-09-24
600113.SH,600113,浙江东日,区域地产,主板,1997-10-21
600114.SH,600114,东睦股份,机械基件,主板,2004-05-11
600115.SH,600115,中国东航,空运,主板,1997-11-05
600116.SH,600116,三峡水利,水力发电,主板,1997-08-04
600117.SH,600117,西宁特钢,特种钢,主板,1997-10-15
600118.SH,600118,中国卫星,航空,主板,1997-09-08
600119.SH,600119,*ST长投,仓储物流,主板,1998-01-15
600120.SH,600120,浙江东方,多元金融,主板,1997-12-01
600121.SH,600121,郑州煤电,煤炭开采,主板,1998-01-07
600123.SH,600123,兰花科创,煤炭开采,主板,1998-12-17
600125.SH,600125,铁龙物流,铁路,主板,1998-05-11
600126.SH,600126,杭钢股份,普钢,主板,1998-03-11
600127.SH,600127,金健米业,农业综合,主板,1998-05-06
600128.SH,600128,苏豪弘业,商贸代理,主板,1997-09-01
600129.SH,600129,太极集团,中成药,主板,1997-11-18
600130.SH,600130,波导股份,元器件,主板,2000-07-06
600131.SH,600131,国网信通,通信设备,主板,1998-04-02
600132.SH,600132,重庆啤酒,啤酒,主板,1997-10-30
600133.SH,600133,东湖高新,环境保护,主板,1998-02-12
600135.SH,600135,乐凯胶片,塑料,主板,1998-01-22
600136.SH,600136,ST明诚,房产服务,主板,1998-03-03
600137.SH,600137,浪莎股份,服饰,主板,1998-04-16
600138.SH,600138,中青旅,旅游景点,主板,1997-12-03
600141.SH,600141,兴发集团,农药化肥,主板,1999-06-16
600148.SH,600148,长春一东,汽车配件,主板,1998-05-20
600149.SH,600149,廊坊发展,综合类,主板,1999-10-14
600150.SH,600150,中国船舶,船舶,主板,1998-05-20
600151.SH,600151,航天机电,汽车配件,主板,1998-06-05
600152.SH,600152,维科技术,电气设备,主板,1998-06-09
600153.SH,600153,建发股份,仓储物流,主板,1998-06-16
600155.SH,600155,华创云信,证券,主板,1998-09-18
600156.SH,600156,华升股份,纺织,主板,1998-05-27
600157.SH,600157,永泰能源,火力发电,主板,1998-05-13
600158.SH,600158,中体产业,文教休闲,主板,1998-03-27
600159.SH,600159,大龙地产,区域地产,主板,1998-05-26
600160.SH,600160,巨化股份,化工原料,主板,1998-06-26
600161.SH,600161,天坛生物,生物制药,主板,1998-06-16
600162.SH,600162,香江控股,全国地产,主板,1998-06-09
600163.SH,600163,中闽能源,新型电力,主板,1998-06-02
600165.SH,600165,ST宁科,化工原料,主板,1998-05-29
600166.SH,600166,福田汽车,汽车整车,主板,1998-06-02
600167.SH,600167,联美控股,供气供热,主板,1999-01-28
600168.SH,600168,武汉控股,水务,主板,1998-04-27
600169.SH,600169,ST太重,工程机械,主板,1998-09-04
600170.SH,600170,上海建工,建筑工程,主板,1998-06-23
600171.SH,600171,上海贝岭,半导体,主板,1998-09-24
600172.SH,600172,黄河旋风,矿物制品,主板,1998-11-26
600173.SH,600173,卧龙新能,全国地产,主板,1999-04-15
600176.SH,600176,中国巨石,玻璃,主板,1999-04-22
600177.SH,600177,雅戈尔,服饰,主板,1998-11-19
600178.SH,600178,东安动力,汽车配件,主板,1998-10-14
600179.SH,600179,安通控股,水运,主板,1998-11-04
600180.SH,600180,*ST瑞茂,仓储物流,主板,1998-07-03
600182.SH,600182,S佳通,汽车配件,主板,1999-05-07
600183.SH,600183,生益科技,元器件,主板,1998-10-28
600184.SH,600184,光电股份,专用机械,主板,2003-11-06
600185.SH,600185,珠免集团,旅游服务,主板,1999-06-11
600186.SH,600186,莲花控股,食品,主板,1998-08-25
600187.SH,600187,*ST国中,水务,主板,1998-11-11
600188.SH,600188,兖矿能源,煤炭开采,主板,1998-07-01
600189.SH,600189,泉阳泉,软饮料,主板,1998-10-07
600191.SH,600191,华资实业,食品,主板,1998-12-10
600192.SH,600192,长城电工,电气设备,主板,1998-12-24
600193.SH,600193,*ST创兴,装修装饰,主板,1999-05-27
600195.SH,600195,中牧股份,农业综合,主板,1999-01-07
600196.SH,600196,复星医药,化学制药,主板,1998-08-07
600197.SH,600197,伊力特,白酒,主板,1999-09-16
600198.SH,600198,大唐电信,通信设备,主板,1998-10-21
600199.SH,600199,金种子酒,白酒,主板,1998-08-12
600201.SH,600201,生物股份,农业综合,主板,1999-01-15
600202.SH,600202,哈空调,专用机械,主板,1999-06-03
600203.SH,600203,福日电子,元器件,主板,1999-05-14
600206.SH,600206,有研新材,半导体,主板,1999-03-19
600207.SH,600207,安彩高科,电气设备,主板,1999-07-14
600208.SH,600208,衢州发展,全国地产,主板,1999-06-23
600210.SH,600210,紫江企业,广告包装,主板,1999-08-24
600211.SH,600211,西藏药业,生物制药,主板,1999-07-21
600212.SH,600212,绿能慧充,电气设备,主板,1999-08-17
600215.SH,600215,派斯林,专用机械,主板,1999-09-09
600216.SH,600216,浙江医药,化学制药,主板,1999-10-21
600217.SH,600217,中再资环,环境保护,主板,1999-12-16
600218.SH,600218,全柴动力,汽车配件,主板,1998-12-03
600219.SH,600219,南山铝业,铝,主板,1999-12-23
600221.SH,600221,海航控股,空运,主板,1999-11-25
600222.SH,600222,太龙药业,中成药,主板,1999-11-05
600223.SH,600223,福瑞达,日用化工,主板,2000-01-13
600226.SH,600226,亨通股份,供气供热,主板,1999-11-16
600227.SH,600227,赤天化,农药化肥,主板,2000-02-21
600228.SH,600228,*ST返利,互联网,主板,1999-01-19
600229.SH,600229,城市传媒,出版业,主板,2000-03-09
600230.SH,600230,沧州大化,化工原料,主板,2000-04-06
600231.SH,600231,凌钢股份,普钢,主板,2000-05-11
600232.SH,600232,金鹰股份,纺织机械,主板,2000-06-02
600233.SH,600233,圆通速递,仓储物流,主板,2000-06-08
600234.SH,600234,科新发展,装修装饰,主板,2000-06-15
600235.SH,600235,XD民丰特,造纸,主板,2000-06-15
600236.SH,600236,桂冠电力,水力发电,主板,2000-03-23
600237.SH,600237,铜峰电子,元器件,主板,2000-06-09
600238.SH,600238,*ST椰岛,红黄酒,主板,2000-01-20
600239.SH,600239,ST云城,区域地产,主板,1999-12-02
600241.SH,600241,时代万恒,电气设备,主板,2000-11-28
600243.SH,600243,*ST海华,运输设备,主板,2000-11-20
600246.SH,600246,万通发展,区域地产,主板,2000-09-22
600248.SH,600248,陕建股份,建筑工程,主板,2000-06-22
600249.SH,600249,两面针,日用化工,主板,2004-01-30
600250.SH,600250,南京商旅,商贸代理,主板,2001-03-06
600251.SH,600251,冠农股份,农业综合,主板,2003-06-09
600252.SH,600252,中恒集团,中成药,主板,2000-11-30
600255.SH,600255,鑫科材料,小金属,主板,2000-11-22
600256.SH,600256,广汇能源,石油开采,主板,2000-05-26
600257.SH,600257,大湖股份,渔业,主板,2000-06-12
600258.SH,600258,首旅酒店,酒店餐饮,主板,2000-06-01
600259.SH,600259,中稀有色,小金属,主板,2000-05-25
600261.SH,600261,阳光照明,家用电器,主板,2000-07-20
600262.SH,600262,北方股份,专用机械,主板,2000-06-30
600265.SH,600265,*ST景谷,林业,主板,2000-08-25
600266.SH,600266,城建发展,区域地产,主板,1999-02-03
600267.SH,600267,海正药业,化学制药,主板,2000-07-25
600268.SH,600268,国电南自,电气设备,主板,1999-11-18
600269.SH,600269,赣粤高速,路桥,主板,2000-05-18
600271.SH,600271,航天信息,软件服务,主板,2003-07-11
600272.SH,600272,开开实业,医药商业,主板,2001-02-28
600273.SH,600273,嘉化能源,化工原料,主板,2003-06-27
600276.SH,600276,恒瑞医药,化学制药,主板,2000-10-18
600278.SH,600278,东方创业,商贸代理,主板,2000-07-12
600279.SH,600279,重庆港,港口,主板,2000-07-31
600280.SH,600280,中央商场,百货,主板,2000-09-26
600281.SH,600281,华阳新材,小金属,主板,2000-11-09
600282.SH,600282,南钢股份,普钢,主板,2000-09-19
600283.SH,600283,钱江水利,水务,主板,2000-10-18
600284.SH,600284,浦东建设,建筑工程,主板,2004-03-16
600285.SH,600285,羚锐制药,中成药,主板,2000-10-18
600287.SH,600287,苏豪时尚,商贸代理,主板,2000-09-01
600288.SH,600288,大恒科技,元器件,主板,2000-11-29
600289.SH,600289,ST信通,软件服务,主板,2000-07-20
600292.SH,600292,电投水电,水力发电,主板,2000-11-01
600293.SH,600293,三峡新材,玻璃,主板,2000-09-19
600295.SH,600295,鄂尔多斯,特种钢,主板,2001-04-26
600298.SH,600298,安琪酵母,食品,主板,2000-08-18
600299.SH,600299,安迪苏,饲料,主板,2000-04-20
600300.SH,600300,维维股份,软饮料,主板,2000-06-30
600301.SH,600301,华锡有色,小金属,主板,2000-07-12
600302.SH,600302,ST标准,纺织机械,主板,2000-12-13
600303.SH,600303,曙光股份,汽车整车,主板,2000-12-26
600305.SH,600305,恒顺醋业,食品,主板,2001-02-06
600307.SH,600307,酒钢宏兴,普钢,主板,2000-12-20
600308.SH,600308,华泰股份,造纸,主板,2000-09-28
600309.SH,600309,万华化学,化工原料,主板,2001-01-05
600310.SH,600310,广西能源,水力发电,主板,2001-02-28
600312.SH,600312,平高电气,电气设备,主板,2001-02-21
600313.SH,600313,农发种业,种植业,主板,2001-01-19
600315.SH,600315,上海家化,日用化工,主板,2001-03-15
600316.SH,600316,洪都航空,航空,主板,2000-12-15
600318.SH,600318,新力金融,多元金融,主板,2000-12-08
600319.SH,600319,亚星化学,化工原料,主板,2001-03-26
600320.SH,600320,振华重工,专用机械,主板,2000-12-21
600322.SH,600322,津投城开,区域地产,主板,2001-09-10
600323.SH,600323,瀚蓝环境,环境保护,主板,2000-12-25
600325.SH,600325,华发股份,区域地产,主板,2004-02-25
600326.SH,600326,西藏天路,水泥,主板,2001-01-16
600327.SH,600327,大东方,医疗保健,主板,2002-06-25
600328.SH,600328,中盐化工,化工原料,主板,2000-12-22
600329.SH,600329,达仁堂,中成药,主板,2001-06-06
600330.SH,600330,天通股份,专用机械,主板,2001-01-18
600331.SH,600331,宏达股份,农药化肥,主板,2001-12-20
600332.SH,600332,白云山,中成药,主板,2001-02-06
600333.SH,600333,长春燃气,供气供热,主板,2000-12-11
600335.SH,600335,国机汽车,汽车服务,主板,2001-03-05
600336.SH,600336,澳柯玛,家用电器,主板,2000-12-29
600337.SH,600337,ST美克,家居用品,主板,2000-11-27
600338.SH,600338,西藏珠峰,铅锌,主板,2000-12-27
600339.SH,600339,中油工程,石油开采,主板,2000-12-25
600340.SH,600340,*ST华幸,园区开发,主板,2003-12-30
600343.SH,600343,航天动力,机械基件,主板,2003-04-08
600345.SH,600345,长江通信,通信设备,主板,2000-12-22
600346.SH,600346,恒力石化,石油加工,主板,2001-08-20
600348.SH,600348,华阳股份,煤炭开采,主板,2003-08-21
600350.SH,600350,山东高速,路桥,主板,2002-03-18
600351.SH,600351,亚宝药业,中成药,主板,2002-09-26
600352.SH,600352,浙江龙盛,染料涂料,主板,2003-08-01
600353.SH,600353,旭光电子,元器件,主板,2002-11-20
600354.SH,600354,敦煌种业,种植业,主板,2004-01-15
600356.SH,600356,恒丰纸业,造纸,主板,2001-04-19
600358.SH,600358,国旅联合,广告包装,主板,2000-09-22
600359.SH,600359,新农开发,种植业,主板,1999-04-29
600360.SH,600360,*ST华微,半导体,主板,2001-03-16
600361.SH,600361,创新新材,铝,主板,2001-11-29
600362.SH,600362,江西铜业,铜,主板,2002-01-11
600363.SH,600363,联创光电,元器件,主板,2001-03-29
600365.SH,600365,ST通葡,互联网,主板,2001-01-15
600366.SH,600366,宁波韵升,矿物制品,主板,2000-10-30
600367.SH,600367,红星发展,化工原料,主板,2001-03-20
600368.SH,600368,五洲交通,路桥,主板,2000-12-21
600369.SH,600369,西南证券,证券,主板,2001-01-09
600370.SH,600370,*ST三房,化工原料,主板,2003-03-06
600371.SH,600371,万向德农,种植业,主板,2002-09-16
600372.SH,600372,中航机载,航空,主板,2001-07-06
600373.SH,600373,中文传媒,出版业,主板,2002-03-04
600375.SH,600375,汉马科技,汽车整车,主板,2003-04-01
600376.SH,600376,首开股份,区域地产,主板,2001-03-12
600377.SH,600377,宁沪高速,路桥,主板,2001-01-16
600378.SH,600378,昊华科技,化工原料,主板,2001-01-11
600379.SH,600379,宝光股份,电气设备,主板,2002-01-16
600380.SH,600380,健康元,化学制药,主板,2001-06-08
600381.SH,600381,*ST春天,医疗保健,主板,2001-05-08
600382.SH,600382,广东明珠,普钢,主板,2001-01-18
600383.SH,600383,金地集团,全国地产,主板,2001-04-12
600386.SH,600386,北巴传媒,汽车服务,主板,2001-02-16
600388.SH,600388,龙净环保,环境保护,主板,2000-12-29
600389.SH,600389,江山股份,农药化肥,主板,2001-01-10
600390.SH,600390,五矿资本,多元金融,主板,2001-01-15
600391.SH,600391,航发科技,航空,主板,2001-12-12
600392.SH,600392,盛和资源,小金属,主板,2003-05-29
600395.SH,600395,盘江股份,煤炭开采,主板,2001-05-31
600396.SH,600396,华电辽能,火力发电,主板,2001-03-28
600397.SH,600397,江钨装备,专用机械,主板,2002-07-02
600398.SH,600398,海澜之家,服饰,主板,2000-12-28
600399.SH,600399,抚顺特钢,特种钢,主板,2000-12-29
600400.SH,600400,红豆股份,服饰,主板,2001-01-08
600403.SH,600403,大有能源,煤炭开采,主板,2003-10-09
600405.SH,600405,动力源,电气设备,主板,2004-04-01
600406.SH,600406,国电南瑞,电气设备,主板,2003-10-16
600408.SH,600408,安泰集团,焦炭加工,主板,2003-02-12
600409.SH,600409,三友化工,化纤,主板,2003-06-18
600410.SH,600410,华胜天成,软件服务,主板,2004-04-27
600415.SH,600415,小商品城,商品城,主板,2002-05-09
600416.SH,600416,湘电股份,电气设备,主板,2002-07-18
600418.SH,600418,江淮汽车,汽车整车,主板,2001-08-24
600419.SH,600419,天润乳业,乳制品,主板,2001-06-28
600420.SH,600420,国药现代,化学制药,主板,2004-06-16
600421.SH,600421,*ST华嵘,专用机械,主板,2004-06-07
600422.SH,600422,昆药集团,中成药,主板,2000-12-06
600423.SH,600423,*ST柳化,农药化肥,主板,2003-07-17
600425.SH,600425,青松建化,水泥,主板,2003-07-24
600426.SH,600426,华鲁恒升,农药化肥,主板,2002-06-20
600428.SH,600428,中远海特,水运,主板,2002-04-18
600429.SH,600429,三元股份,乳制品,主板,2003-09-15
600433.SH,600433,冠豪高新,造纸,主板,2003-06-19
600435.SH,600435,北方导航,专用机械,主板,2003-07-04
600436.SH,600436,片仔癀,中成药,主板,2003-06-16
600438.SH,600438,通威股份,电气设备,主板,2004-03-02
600439.SH,600439,瑞贝卡,服饰,主板,2003-07-10
600444.SH,600444,国机通用,专用机械,主板,2004-02-19
600446.SH,600446,金证股份,软件服务,主板,2003-12-24
600448.SH,600448,华纺股份,纺织,主板,2001-09-03
600449.SH,600449,宁夏建材,水泥,主板,2003-08-29
600452.SH,600452,涪陵电力,水力发电,主板,2004-03-03
600455.SH,600455,博通股份,文教休闲,主板,2004-03-29
600456.SH,600456,宝钛股份,小金属,主板,2002-04-12
600458.SH,600458,时代新材,塑料,主板,2002-12-19
600459.SH,600459,贵研铂业,小金属,主板,2003-05-16
600460.SH,600460,士兰微,半导体,主板,2003-03-11
600461.SH,600461,洪城环境,水务,主板,2004-06-01
600463.SH,600463,空港股份,园区开发,主板,2004-03-18
600467.SH,600467,好当家,渔业,主板,2004-04-05
600468.SH,600468,百利电气,电气设备,主板,2001-06-15
600469.SH,600469,风神股份,汽车配件,主板,2003-10-21
600470.SH,600470,六国化工,农药化肥,主板,2004-03-05
600475.SH,600475,华光环能,电气设备,主板,2003-07-21
600476.SH,600476,*ST湘邮,软件服务,主板,2003-12-10
600477.SH,600477,杭萧钢构,钢加工,主板,2003-11-10
600478.SH,600478,科力远,电气设备,主板,2003-09-18
600479.SH,600479,千金药业,中成药,主板,2004-03-12
600480.SH,600480,凌云股份,汽车配件,主板,2003-08-15
600481.SH,600481,双良节能,电气设备,主板,2003-04-22
600483.SH,600483,福能股份,新型电力,主板,2004-05-31
600486.SH,600486,扬农化工,农药化肥,主板,2002-04-25
600487.SH,600487,亨通光电,通信设备,主板,2003-08-22
600488.SH,600488,津药药业,化学制药,主板,2001-06-18
600489.SH,600489,中金黄金,黄金,主板,2003-08-14
600490.SH,600490,鹏欣资源,铜,主板,2003-06-26
600491.SH,600491,ST龙元,建筑工程,主板,2004-05-24
600493.SH,600493,凤竹纺织,纺织,主板,2004-04-21
600495.SH,600495,晋西车轴,运输设备,主板,2004-05-26
600496.SH,600496,精工钢构,钢加工,主板,2002-06-05
600497.SH,600497,驰宏锌锗,铅锌,主板,2004-04-20
600498.SH,600498,烽火通信,通信设备,主板,2001-08-23
600499.SH,600499,科达制造,专用机械,主板,2002-10-10
600500.SH,600500,中化国际,塑料,主板,2000-03-01
