rank,code,name,industry,score_100,score_raw,momentum_score,activity_score,stability_score,liquidity_score,ret_5,ret_10,ret_20,breakout_20,amount_ratio_5_20,turnover_5,turnover_20_used,vol_10,win_rate_20,max_drawdown_20,avg_amount_20_used,close,trade_date
609,002156,通富微电,制造业-计算机、通信和其他电子设备制造业,59.41255006675568,-0.04864592724333641,-0.36180557636843064,-0.3961652420416589,-0.1244093421472786,1.4666632149593752,-0.07742616033755279,-0.07135272881715882,-0.13440221694378474,-0.06883151450625513,0.6622388884639425,3.646,5.0584999999999996,0.03375697259192058,0.4,-0.2045150181748614,3676524516.7395005,43.78,2026-03-24
610,300480,光力科技,制造业-专用设备制造业,59.345794392523366,-0.050562122101986615,-0.3475473618408962,0.2781535528853407,-0.49215552119583345,0.782330257681356,-0.09206349206349207,-0.12538226299694188,0.031746031746031855,-0.03779837502312988,0.7302697611442402,7.159999999999999,9.396500000000001,0.04384160535961701,0.45,-0.20890615660490142,688864344.5975001,28.68,2026-03-24
611,300181,佐力药业,制造业-医药制造业,59.279038718291055,-0.05399413137561314,-0.3296801676586776,0.1940529313221473,0.6512833786670967,-0.6726131525073218,-0.053211009174311985,-0.06295399515738498,-0.08293838862559233,-0.04296754250386425,1.1162464396753484,1.634,1.426,0.014672155528010065,0.35,-0.0805008944543828,139067875.396,15.46,2026-03-24
612,603800,洪田股份,制造业-专用设备制造业,59.21228304405874,-0.0548143763825258,-0.051522619226805615,-0.2331377763866196,0.6316284762896983,-0.6816438656872554,-0.04309449636552454,-0.06683544303797473,-0.10793804453049372,-0.04166395840104009,0.8623071694716058,1.6380000000000003,1.7914999999999999,0.030150490676758766,0.5,-0.1393034825870647,144498809.95,37.15,2026-03-24
613,600782,新钢股份,制造业-黑色金属冶炼和压延加工业,59.14552736982643,-0.055163603795685454,-0.2940147673422712,-0.1805091216482042,0.7870234653180318,-0.3322340634022154,-0.07614213197969544,-0.10565110565110569,-0.11864406779661008,-0.09056839475327905,0.7806845652583015,2.1279999999999997,2.4895000000000005,0.024654423174158488,0.5,-0.18475750577367211,315839487.0,3.64,2026-03-24
614,300049,福瑞医科,制造业-专用设备制造业,59.07877169559412,-0.05559212590715216,0.3724826178258007,-0.3072202071759735,-0.30308963933181104,-0.4477479558474458,0.01281575037147098,-0.027985739750445604,-0.17752639517345392,-0.020416228791104163,0.7942273974538521,2.1380000000000003,2.524,0.03185756381086703,0.4,-0.23745615372883933,331111047.6635,54.84,2026-03-24
615,600971,恒源煤电,采矿业-煤炭开采和洗选业,59.012016021361816,-0.0564924229184212,0.08734771366541588,-0.6354614718334468,0.6646323976725437,-0.4366174664048973,0.01719576719576721,0.014511873350923521,0.08005617977528101,0.009848982271831952,0.7703120202481951,1.906,2.477,0.01744986415753149,0.5,-0.05534591194968563,227133232.25,7.6,2026-03-24
616,600288,大恒科技,制造业-计算机、通信和其他电子设备制造业,58.945260347129505,-0.05707377407740906,0.02572890598175934,-0.14236532533294616,0.5064165911348223,-0.8870488224256048,-0.03899537343027104,-0.07270408163265307,-0.08438287153652402,-0.0380098580832976,0.8992072485363184,1.6179999999999999,1.7045000000000001,0.026644583323173137,0.4,-0.1422333125389894,112988394.35,14.54,2026-03-24
617,002271,东方雨虹,制造业-非金属矿物制品业,58.87850467289719,-0.05750551626458858,0.4098508578859422,-0.1603443957477637,-0.6805105177067665,-0.3017177129378083,-0.010178117048346036,-0.07600950118764838,-0.17013333333333336,-0.05355676530519138,0.7667122897344124,2.156,2.5044999999999997,0.03948748172865906,0.3,-0.2566137566137565,797482153.5335,15.61,2026-03-24
618,603228,景旺电子,制造业-计算机、通信和其他电子设备制造业,58.81174899866488,-0.05753403173779285,-0.0016368005555615055,-0.6056771955576101,0.4182393919580326,0.07261405988151831,-0.04623811825358459,-0.05204163330664535,-0.11257682506370847,-0.04468363213865001,0.672683643787493,1.9600000000000002,2.7024999999999997,0.029353286135044555,0.5,-0.1911297312915342,1657230278.0,59.19,2026-03-24
619,600787,中储股份,交通运输、仓储和邮政业-装卸搬运和仓储业,58.744993324432585,-0.058623256316704814,-0.4452561334694667,0.0971071714192645,1.2237186608209625,-0.9969421863195118,-0.05507745266781405,-0.06153846153846143,-0.06153846153846143,-0.04737116085372195,0.8472177860093879,1.258,1.4084999999999999,0.024007476572260544,0.5,-0.11616161616161624,176216529.05,5.41,2026-03-24
620,002163,海南发展,建筑业-建筑装饰、装修和其他建筑业,58.67823765020027,-0.05881450959174192,-0.6576857138521299,-0.020212337867374613,-0.04081916920719347,1.4498446283826163,-0.04999999999999993,-0.0830376153300213,-0.17707006369426748,-0.06882882882882879,0.7910737310204603,3.6319999999999992,4.211999999999999,0.023318816196156947,0.4,-0.19727449707981837,474685623.222,12.9,2026-03-24
621,600814,杭州解百,批发和零售业-零售业,58.61148197596796,-0.05998343412184147,0.30964624981599875,-0.7231359225789945,0.5774060579978165,-0.7902611000203712,-0.06374999999999997,-0.09212121212121205,-0.125,-0.06556047657663266,0.6860990196400022,1.438,1.9545,0.02345243493136121,0.35,-0.1481042654028435,116127825.75,7.48,2026-03-24
622,002718,友邦吊顶,制造业-其他制造业,58.54472630173565,-0.059999999999999665,0.5999999999999999,-0.9999999999999987,0.5000000000000001,-1.0,0.001534526854219953,-0.03483404534998358,-0.13731825525040386,-0.046312456873807584,0.8960012482412091,1.72,1.752,0.02027464120699159,0.3,-0.2019160981274496,103152890.2264,58.81,2026-03-24
623,301536,星宸科技,制造业-计算机、通信和其他电子设备制造业,58.47797062750334,-0.06032735005616969,-0.10035501570211289,-0.43819452039359585,0.30810828677211244,0.18494419312434632,-0.07830487033523081,-0.05962829117191537,-0.0005486968449932572,-0.05999832280787776,0.6105990718923735,4.184,6.4395,0.04125321394369808,0.55,-0.16535339063992371,943425394.4059999,72.89,2026-03-24
624,603379,三美股份,制造业-化学原料和化学制品制造业,58.41121495327103,-0.06083382922734523,-0.16058685125970937,0.1631365474817203,0.20142336147202178,-0.5177859859219728,-0.06320740849625173,-0.11128155069028023,-0.1020149358884036,-0.08513433007227911,0.8900860190561938,1.198,1.2125,0.025390166778015727,0.45,-0.2162408759124087,518925840.1,64.08,2026-03-24
625,002553,南方精工,制造业-汽车制造业,58.344459279038716,-0.061023622557975776,-0.04472777478154794,-0.38818379739376774,0.4703158833438442,-0.26766493310455675,-0.025936599423631135,-0.09832317073170727,-0.17214835549335195,-0.07099104758913155,0.7587569142213431,2.7079999999999997,3.2410000000000005,0.015347995036971884,0.35,-0.18335089567966278,209894563.3035,23.58,2026-03-24
626,003007,直真科技,信息传输、软件和信息技术服务业-软件和信息技术服务业,58.277703604806405,-0.06365722269966931,0.08415475987899133,-0.3277102768048784,-0.09664786940325783,0.026253442870702137,-0.05947136563876643,-0.06605424321959752,-0.03262347077480743,-0.02961161738972351,0.6636069614584748,4.774,6.6850000000000005,0.041941081698387776,0.5,-0.17439387494683123,214681779.1165,42.79,2026-03-24
627,603829,洛凯股份,制造业-电气机械和器材制造业,58.2109479305741,-0.06433179055802665,0.4679663345453646,-0.6125691327931662,-0.03806107260666425,-0.6050921777103209,-0.033964962459778314,0.018085908063300682,0.02659574468085113,0.018949750164985346,0.6541565357236688,2.806,4.22,0.04949150106788369,0.65,-0.16186556927297668,210677019.45,27.05,2026-03-24
628,002923,润都股份,制造业-医药制造业,58.14419225634179,-0.06533517787103255,0.5026093836369583,-0.4941038844529754,-0.5329585741168903,-0.24174163592795975,-0.012570710245128791,-0.019350811485642883,0.01420271142672691,0.01348300109670375,0.7330005216188338,2.4479999999999995,3.243,0.04042912505758498,0.4,-0.145619335347432,129385893.757,15.67,2026-03-24
629,000598,兴蓉环境,电力、热力、燃气及水生产和供应业-水的生产和供应业,58.07743658210948,-0.06553526897362982,-0.006298889917178814,-0.24021858729134285,0.1724330043968493,-0.24965111375528298,-0.02840909090909094,-0.036619718309859106,-0.05131761442441052,-0.02577980344680253,1.0009717603283772,1.194,1.154,0.023714551384146545,0.5,-0.11788617886178865,241588138.705,6.82,2026-03-24
630,605033,美邦股份,制造业-化学原料和化学制品制造业,58.010680907877166,-0.06649874889679068,0.47431386367972245,-1.0167942032252755,0.22432917680761255,-0.31261052615922214,-0.02782534246575341,-0.03443877551020402,-0.22886247877758914,-0.026262193161110448,0.47480029343316865,2.4720000000000004,4.8469999999999995,0.027114898197057376,0.45,-0.20143342135043374,156513662.75,22.75,2026-03-24
631,600798,宁波海运,交通运输、仓储和邮政业-水上运输业,57.943925233644855,-0.06668308968072227,0.2599958037483934,-0.49281913780363695,-0.6215591140881004,0.5122346405896647,0.0,-0.0075949367088608,-0.0025445292620865922,-0.012718801158544402,0.46395531155577774,2.928,5.798,0.03502658054285107,0.45,-0.23922413793103448,285033310.55,3.89,2026-03-24
632,600184,光电股份,制造业-专用设备制造业,57.87716955941254,-0.0666993982315895,0.573771886549943,0.11356247918428564,-1.2220915733532274,-0.5345363865132842,0.05211526670754152,-0.06739130434782603,-0.09636650868878349,-0.023918546116435846,0.9639800497537844,2.532,2.3455000000000004,0.051016632185986004,0.4,-0.25784868759650026,242601988.35,17.17,2026-03-24
633,000536,华映科技,制造业-计算机、通信和其他电子设备制造业,57.810413885180246,-0.06677077286654924,0.09475942783584557,-0.6756315883440822,0.8051023524097547,-0.6452474493121192,-0.043010752688172116,-0.05520169851380041,-0.06512605042016795,-0.03783783783783756,0.6517055591290388,1.796,2.6154999999999995,0.027074782759945425,0.5,-0.14087301587301582,339108544.0415,4.46,2026-03-24
634,600775,南京熊猫,制造业-计算机、通信和其他电子设备制造业,57.743658210947935,-0.06778123841440059,-0.38640108852536664,-0.2114191008375259,0.23059969649382991,0.6234268860424105,-0.07539682539682535,-0.12406015037593987,-0.05668016194331982,-0.05020721516407378,0.592359181038378,6.122,9.619,0.03407248106872721,0.5,-0.19458128078817727,976022551.7,13.98,2026-03-24
635,300416,苏试试验,科学研究和技术服务业-专业技术服务业,57.67690253671562,-0.07018266788435162,-0.18116342093597668,-0.21390524300981498,0.6448362957434097,-0.4880549860412611,-0.06795016987542468,-0.05727376861397482,-0.10348583877995632,-0.04355152677300311,0.7641620699506487,2.3880000000000003,2.9955,0.030794532747200842,0.5,-0.15614973262032084,262711615.71649998,16.48,2026-03-24
636,000796,凯撒旅业,租赁和商务服务业-商务服务业,57.61014686248331,-0.0706991864506208,0.022273517082613298,-0.39822926327244357,0.42310055634896865,-0.43114259156899315,-0.024163568773234223,-0.03314917127071815,-0.125,-0.02597402597402587,0.8129027956286057,2.778,3.2655000000000003,0.023941215169374565,0.45,-0.14675767918088745,235204776.06200004,5.23,2026-03-24
637,002557,洽洽食品,制造业-农副食品加工业,57.543391188251,-0.0728447751898656,-0.0666750915594451,-0.0830086836652344,0.6055363054838543,-0.9768655249769989,-0.06569019085663563,-0.06817175741478532,-0.0895328719723183,-0.05563032750112151,1.0623839967988222,1.18,1.14545,0.02399117538280138,0.45,-0.12640692640692652,117500963.75900002,20.99,2026-03-24
638,600711,盛屯矿业,采矿业-有色金属矿采选业,57.476635514018696,-0.07385944181780127,-0.3101934854611662,0.9342772140554632,-0.7788081754939102,-0.1839314403227901,-0.04488188976377938,-0.14697609001406464,-0.23818509615384617,-0.1273067376524335,1.126581661610707,5.264,3.9415,0.04413277589024032,0.3,-0.36573799644339067,1664993112.1,12.17,2026-03-24
639,600572,康恩贝,制造业-医药制造业,57.409879839786385,-0.075567611516791,-0.06258278663918246,-0.2808767777918387,0.4797957739620127,-0.5084963813704059,-0.04298642533936636,-0.04081632653061218,-0.053691275167785046,-0.031371651019006075,0.9048693016004792,1.486,1.5935000000000001,0.02262382651842442,0.4,-0.09375000000000022,175960109.95,4.21,2026-03-24
640,000637,茂化实华,制造业-化学原料和化学制品制造业,57.34312416555407,-0.07632453420378127,0.3372712280990113,-0.8825460107974662,-0.1626879648825848,0.2796071348833181,-0.03354297693920316,-0.07984031936127733,-0.07984031936127733,-0.06793368378487652,0.4331070232237218,4.3,9.039499999999999,0.026523222215071963,0.4,-0.2421052631578947,168901937.90550002,4.59,2026-03-24
641,603613,国联股份,信息传输、软件和信息技术服务业-互联网和相关服务,57.27636849132176,-0.0830432528137105,-0.20736439617527333,0.11138454132625869,0.43165759304419327,-0.7618343218933633,-0.10099928622412557,-0.036711281070745616,-0.07931286549707595,-0.04866212209906162,0.9656020704351813,1.44,1.4415,0.03601599301270566,0.5,-0.1353758460990382,277599011.65,25.28,2026-03-24
642,300337,银邦股份,制造业-有色金属冶炼和压延加工业,57.20961281708945,-0.08403379745041183,-0.07853864950861866,-0.31847475392618635,0.43223916596556083,-0.39631654905686625,-0.08194233687405161,-0.12445730824891466,-0.17293233082706772,-0.09896492665127721,0.6450920576635957,3.1559999999999997,4.377000000000001,0.03081166732641433,0.5,-0.2488687782805431,429687199.52299994,12.07,2026-03-24
643,600138,中青旅,租赁和商务服务业-商务服务业,57.14285714285714,-0.0855762486242325,0.03247534173912761,-0.6288081148449762,0.8611140771429454,-0.7572478135815239,-0.032804232804232725,-0.0378947368421052,-0.06924643584521384,-0.031009806520010508,0.799320152940572,1.278,1.55,0.01452016950006675,0.4,-0.09072375127421006,106130517.15,9.14,2026-03-24
644,300070,碧水源,水利、环境和公共设施管理业-生态保护和环境治理业,57.07610146862483,-0.08565500412477924,0.10070405258981283,-0.4937999000950666,0.5723304190461131,-0.7796848929744025,-0.012135922330097082,-0.0490654205607477,-0.021634615384615308,-0.011055764791641276,0.8067230895937659,1.422,1.6854999999999998,0.024193240377115375,0.4,-0.11448598130841126,234526670.69349998,4.01,2026-03-24
645,001209,洪兴股份,制造业-纺织服装、服饰业,57.009345794392516,-0.08604913365580116,0.1537220837637669,-0.7932965636857737,-0.8520836558841756,1.4746860329131375,-0.02168674698795181,-0.029636711281070816,-0.23818509615384617,-0.09643246611621759,0.4331070232237218,3.7079999999999997,9.847,0.028010262726538802,0.35,-0.4203567035670357,237293026.91,20.13,2026-03-24
646,002158,汉钟精机,制造业-通用设备制造业,56.94259012016022,-0.08699453173120139,0.4612763779845115,-0.6120737681207575,-0.0156872880854787,-0.7689945551848059,-0.025104602510460206,-0.04586404586404591,-0.14180478821362796,-0.05051040159742437,0.6815574400440398,0.9509000000000001,1.205,0.0250413583474362,0.35,-0.20350500715307585,159436070.769,23.3,2026-03-24
647,002056,横店东磁,制造业-电气机械和器材制造业,56.87583444592791,-0.08835615247196844,0.2443687142914218,-0.2683658548370701,-0.37705905365652126,-0.2906690916531025,-0.019642857142857073,-0.03810775295663593,0.0031978072179077444,-0.01548945327385609,0.864110522303796,2.48,2.773,0.04699988000267166,0.5,-0.16408668730650144,1024032867.0745001,22.01,2026-03-24
648,603269,海鸥股份,制造业-通用设备制造业,56.809078771695596,-0.09034740454650843,0.07048034791145766,-0.594874010894706,-0.4711151243199048,0.8293465591771066,-0.06713109563014563,-0.1807563959955506,0.18599033816425115,-0.04188890334330686,0.4331070232237218,4.723999999999999,10.304499999999999,0.04059444294281599,0.5,-0.23804226918798665,497444412.4,14.48,2026-03-24
649,600570,恒生电子,信息传输、软件和信息技术服务业-软件和信息技术服务业,56.742323097463284,-0.09148944846077225,-0.1935510195295817,-0.4244922883218235,0.6213747029318315,-0.21480606103233335,-0.06031976744186052,-0.06978417266187054,-0.1422885572139303,-0.05867792661619109,0.8232820876361895,1.218,1.3935,0.01962185005444221,0.45,-0.16588940706195876,729954778.35,25.83,2026-03-24
650,002179,中航光电,制造业-计算机、通信和其他电子设备制造业,56.67556742323098,-0.09163836580320024,-0.02871941235450465,-0.9041209692347889,0.8602076659175978,-0.1744126115748047,-0.04600620942703926,-0.09407665505226492,-0.04031800113571837,-0.03635067712045614,0.5888480468288345,1.168,1.8775000000000002,0.026072376764583734,0.5,-0.13763896241397577,1400108135.4315,33.76,2026-03-24
651,300496,中科创达,信息传输、软件和信息技术服务业-软件和信息技术服务业,56.60881174899867,-0.09166049006709084,-0.5054223898552225,-0.44302745487893674,0.899223077774087,0.27613809359943287,-0.07387387387387379,-0.1109829922167771,-0.14759535655058043,-0.07663979520804809,0.7165466884572371,2.9,3.745,0.020911249110595453,0.55,-0.17260273972602747,933443353.4430001,61.73,2026-03-24
652,300043,星辉娱乐,信息传输、软件和信息技术服务业-互联网和相关服务,56.54205607476636,-0.0920765587544517,-0.07776751834747785,-0.2363943583424199,0.4508604019479553,-0.6136202814629776,-0.055462184873949605,-0.07413509060955525,-0.13137557959814528,-0.043241402791964645,0.7990801962717341,2.536,2.9775,0.027092275225925257,0.5,-0.1718750000000001,218989240.65,5.63,2026-03-24
653,603489,八方股份,制造业-电气机械和器材制造业,56.475300400534046,-0.09245959236660055,0.08858632032121501,0.329570046810273,-0.48074795266077963,-0.7609136111033259,-0.09735478592855196,-0.0024110910186858625,0.10887772194304857,0.0008012457103119264,1.1456003311788212,3.2,2.82,0.05389865894760109,0.55,-0.16198527406599406,220637297.25,32.7,2026-03-24
654,002897,意华股份,制造业-电气机械和器材制造业,56.408544726301734,-0.09377392736396759,-0.1287034530093945,-0.46666263484091514,-0.1889487957643417,0.747752478019249,-0.04290429042904287,-0.10844046953605369,0.05980066445182719,-0.04345674940216049,0.534915364500228,5.886,10.4295,0.03911716197104966,0.5,-0.18207208405373054,1284122355.5165,63.78,2026-03-24
655,603055,台华新材,制造业-纺织业,56.34178905206942,-0.0940587927664796,0.15751004168840457,-0.6347587110680544,0.489348613252869,-0.6416190288360111,-0.02605210420841686,-0.019172552976791102,-0.01619433198380571,-0.008719596145020492,0.6311569859845687,1.2520000000000002,1.8755000000000002,0.03368471043682507,0.45,-0.14150047483380823,166378108.35,9.76,2026-03-24
656,002913,奥士康,制造业-计算机、通信和其他电子设备制造业,56.27503337783711,-0.09423068861610495,0.310646672351246,-0.5274249090289521,-0.1252160568259613,-0.41059945956115385,-0.041633935585231874,-0.07417947258584712,0.06457242582897016,-0.0010030911584679725,0.6760016901696967,2.4720000000000004,3.592500000000001,0.050112277443880596,0.45,-0.1350131628431741,535570728.634,48.79,2026-03-24
657,002474,榕基软件,信息传输、软件和信息技术服务业-软件和信息技术服务业,56.2082777036048,-0.09478751020162222,-0.12053907267932795,-0.40579338750006694,0.49002380264934936,-0.287521965231628,-0.05205811138014527,-0.08206330597889788,-0.11923509561304846,-0.049064853048335966,0.7078841675961248,3.3600000000000003,4.436,0.02744372167990833,0.5,-0.16909294512877937,195577080.5415,7.82,2026-03-24
658,002079,苏州固锝,制造业-计算机、通信和其他电子设备制造业,56.141522029372496,-0.09772886804425877,-0.2662673151250723,-0.385974935443519,0.9181229642891291,-0.5223520066078395,-0.05447470817120614,-0.08560677328316091,-0.14058355437665782,-0.06457511307862562,0.7172924426452326,2.822,3.6504999999999996,0.015493153082080165,0.45,-0.1604184829991281,312694413.04700005,9.72,2026-03-24
659,605589,圣泉集团,制造业-化学原料和化学制品制造业,56.074766355140184,-0.09782998236481248,0.08807539098140496,-0.7300673189582203,0.33611700310668413,-0.11844473092770821,-0.05600000000000005,-0.08226144181872574,-0.10318620286465952,-0.06869441155936007,0.5945786266951263,1.7439999999999998,2.6835,0.03194231241071791,0.5,-0.177144453758033,755178446.45,30.76,2026-03-24
660,300595,欧普康视,制造业-专用设备制造业,56.00801068090788,-0.09891110966905069,-0.3194150292415573,-0.4105172231991221,1.1920566752939963,-0.7128475148763102,-0.08301404853128991,-0.07474226804123707,-0.08184143222506401,-0.05937837749320407,0.8036219803508065,1.28,1.5174999999999996,0.022587761303766777,0.55,-0.12170639899623581,156003552.0,14.34,2026-03-24
661,600499,科达制造,制造业-专用设备制造业,55.941255006675576,-0.09984527781438784,0.023213975184231673,-0.05654568799612303,-0.10324142028036515,-0.4956410788865115,-0.019464720194647178,-0.093363329583802,-0.08148148148148149,-0.04408930530435562,0.9529579997019498,1.514,1.4759999999999998,0.04052497074003721,0.45,-0.16657412548584127,478333404.35,16.21,2026-03-24
662,002339,积成电子,制造业-电气机械和器材制造业,55.874499332443264,-0.10107329400600189,-0.5131764122114849,0.5393050250129395,-0.6314819795202467,0.6377827368627103,-0.0767386091127098,-0.11562021439509951,-0.04859967051070835,-0.041374444951653766,0.7981522877236679,10.348,12.326500000000001,0.04619119802078446,0.4,-0.1650264950794853,728286757.8665,11.57,2026-03-24
663,601919,中远海控,交通运输、仓储和邮政业-水上运输业,55.80774365821095,-0.1012254334971375,-0.5365761276028644,-0.5634638621358257,1.008414613547761,0.35058706912275006,-0.06172839506172845,-0.03492063492063502,0.027027027027026973,-0.033724293569816544,0.6423093882575215,0.9509000000000001,1.3719999999999999,0.014257708804502854,0.5,-0.10430170889805535,2712863950.7,15.28,2026-03-24
664,300226,上海钢联,租赁和商务服务业-商务服务业,55.74098798397864,-0.10177530349972813,-0.42070814933958633,0.0600218129983949,0.32652166741866023,-0.09201220331482908,-0.057019126669072606,-0.07928118393234673,-0.11871838111298483,-0.05031892274982275,0.9097388727060549,4.616,4.864000000000001,0.025390684898233283,0.45,-0.1536643026004728,412993917.222,25.99,2026-03-24
665,000799,酒鬼酒,制造业-酒、饮料和精制茶制造业,55.67423230974633,-0.10203966711220072,-0.5191742383904067,-0.75605429456701,0.3773495690993395,1.461157920438977,-0.07216716932356748,-0.08536844340624339,-0.17347917866052576,-0.07920897915553182,0.6468166013331546,1.584,2.262,0.022498232280082492,0.45,-0.17820237863131216,348281708.75900006,43.02,2026-03-24
666,600361,创新新材,制造业-有色金属冶炼和压延加工业,55.60747663551402,-0.1026651742228013,-0.3084645232480257,-0.1735990931594183,0.9506873910922138,-0.8401137990145282,-0.10043668122270744,-0.1574642126789365,-0.12153518123667384,-0.10658137265531809,0.7897050848753769,1.794,2.0454999999999997,0.024961205727120888,0.45,-0.18902439024390238,356842603.9,4.12,2026-03-24
667,300969,恒帅股份,制造业-汽车制造业,55.54072096128171,-0.10425595507180808,-0.10270855091212525,-0.19408979079990027,-0.06524601697627674,-0.010672557411517077,-0.06944245377669489,-0.06434644761493014,-0.14369559482986016,-0.03886010362694303,0.7948785332779758,3.3839999999999995,4.051,0.027168315135824888,0.3,-0.1709775832338506,276853206.661,128.09,2026-03-24
668,002915,中欣氟材,制造业-化学原料和化学制品制造业,55.473965287049396,-0.10504647478757745,-0.1470027477659147,-0.06179328522684818,0.3811147673095076,-0.7134667189093403,-0.06067732831608663,-0.09963931469792608,-0.16092436974789925,-0.0730167571833078,0.7933774409071467,1.83,2.106,0.024579532480457723,0.45,-0.19289340101522856,131861878.67199998,20.02,2026-03-24
669,603966,法兰泰克,制造业-通用设备制造业,55.407209612817084,-0.10574232276393086,0.2535958344260876,-0.5503619217459892,-0.030646491374909268,-0.42307251881924496,-0.048045602605863214,-0.05190592051905929,-0.12368815592203897,-0.04742503259452413,0.6182318729237244,2.284,3.495,0.03302471217617941,0.4,-0.17843866171003708,172995180.1,11.65,2026-03-24
670,600496,精工钢构,制造业-金属制品业,55.34045393858478,-0.10625395541702992,0.028333716659330058,-0.2552924263189348,0.4415173591074819,-0.9471187154834977,-0.04018912529550844,-0.06666666666666665,-0.11546840958605675,-0.05084745762711895,0.8791520616332409,1.146,1.216,0.027431474121616423,0.4,-0.17353579175704992,103836447.85,4.05,2026-03-24
671,002340,格林美,制造业-废弃资源综合利用业,55.27369826435247,-0.10710427598171349,-0.19681146844530667,-0.6552517247885625,-0.1438270884404409,1.0946577352109197,-0.04126213592233008,-0.13186813186813184,-0.19715447154471544,-0.09930452627978548,0.6313661623863732,3.16,4.390499999999999,0.02212833080006459,0.35,-0.2316213494461229,1996689746.1485,7.93,2026-03-24
672,000911,广农糖业,制造业-农副食品加工业,55.20694259012016,-0.10716112291856028,0.21015518468782246,-0.686099331804977,0.16761750575444073,-0.3548124332888879,-0.04678362573099415,-0.09065550906555098,-0.013615733736762614,-0.04363769710304366,0.5776164387439292,2.21,3.6294999999999993,0.02619411669436814,0.4,-0.1585365853658537,103152890.2264,6.54,2026-03-24
673,000591,太阳能,电力、热力、燃气及水生产和供应业-电力、热力生产和供应业,55.140186915887845,-0.10775469706317961,-0.1706238662678035,-0.3911749863125474,-0.24389655991885112,0.7137860533723256,0.07807308970099669,-0.024060150375939893,0.14664310954063597,0.06410887030660772,0.9288942287374629,5.5600000000000005,5.883000000000001,0.04381538586793312,0.6,-0.14092953523238372,1421621030.7075,6.44,2026-03-24
674,002279,久其软件,信息传输、软件和信息技术服务业-软件和信息技术服务业,55.07343124165555,-0.10866320356819009,-0.10767500647451472,-0.4399546609828865,0.3125984228810373,-0.12082813539246695,-0.061224489795918435,-0.06966292134831475,-0.1048648648648649,-0.046906474820144206,0.684333963385518,3.4799999999999995,4.782500000000001,0.02763857633955827,0.45,-0.16666666666666674,331873474.26750004,8.28,2026-03-24
675,002080,中材科技,制造业-非金属矿物制品业,55.00667556742324,-0.10946817355811791,0.004319703608668624,-0.40761272304637713,-0.4689617668445443,0.5633298608594519,-0.04726198591229258,-0.09006076388888884,-0.18408250632418754,-0.07434185109553504,0.6826940989657019,1.95,2.5515,0.03686262774984058,0.35,-0.2617246596066566,1969347123.2589996,41.92,2026-03-24
676,300589,江龙船艇,制造业-铁路、船舶、航空航天和其他运输设备制造业,54.939919893190925,-0.11078950887768194,-0.43767679207207616,0.3532091333357847,-0.7857746336524644,0.8875590089846351,-0.06209724663151717,-0.1232201533406353,-0.23818509615384617,-0.11627521872326319,0.5432758748091459,8.138,12.569500000000001,0.03211379292452607,0.3,-0.2854424357754519,551333004.075,16.0,2026-03-24
677,301369,联动科技,制造业-专用设备制造业,54.873164218958614,-0.11088189543464551,-0.0015520149172688763,0.3261417583883989,-0.5470984133160911,-0.5491789760107963,-0.10255557034473572,-0.048072850487081764,0.052693208430913296,-0.00211269429572547,1.0413572559734738,2.856,2.751,0.053798854727916075,0.45,-0.14814321842140288,137717257.152,134.75,2026-03-24
678,301182,凯旺科技,制造业-计算机、通信和其他电子设备制造业,54.8064085447263,-0.11122934586377548,0.3619955056982631,-0.348633277493097,-0.5742850307417076,-0.3600814841430998,-0.09371390859594131,-0.007049891540130138,0.13585607940446653,0.012814603116068968,0.6916669605414585,3.5100000000000002,5.0715,0.056390643720022386,0.5,-0.19737268893934468,264377048.25,54.98,2026-03-24
679,603214,爱婴室,批发和零售业-零售业,54.73965287049399,-0.1129883667907952,0.22330848535756964,0.10313460629712046,-1.0182518286774944,-0.16296697848402864,-0.06011904761904774,-0.08569774174869715,-0.15831556503198307,-0.07411750908877701,0.6583063236490595,3.3199999999999994,4.5135,0.03258719902191732,0.3,-0.22457627118644063,108210631.8,15.76,2026-03-24
680,300775,三角防务,制造业-铁路、船舶、航空航天和其他运输设备制造业,54.67289719626168,-0.11433940037928936,-0.3875716619590376,-0.03806569252716269,-0.3794505661489372,0.8406386717726921,-0.10201479214486098,-0.08545454545454545,-0.18116279069767438,-0.09284140827289478,0.5981496847493823,4.518,6.766,0.03408393557279891,0.4,-0.26796536796536796,1444313883.0575001,35.25,2026-03-24
681,301592,六九一二,信息传输、软件和信息技术服务业-软件和信息技术服务业,54.606141522029375,-0.11452703754952481,0.5405019850995135,-0.869825901954489,-0.26849759727560996,-0.39714557763724,-0.002700348432055799,-0.04296581125135834,-0.057850559578670135,-0.030107417573108197,0.5379136343085812,2.41,4.137,0.02816685534335782,0.3,-0.16640452972632902,116521425.75,111.8,2026-03-24
682,002386,天原股份,制造业-化学原料和化学制品制造业,54.539385847797064,-0.11461513390255461,-0.37250062803815287,-0.11667401851422173,0.6818511466437432,-0.48544404924991114,-0.08156606851549753,-0.11893583724569634,-0.12031250000000004,-0.07908726588697146,0.7470696619903346,2.488,3.0654999999999997,0.019929907610318702,0.4,-0.15038759689922476,246667716.74149996,5.63,2026-03-24
