rank,code,name,industry,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,kline_fallback_used,quote_only_fallback_used,pass_next_2_3d_setup
35,300084,海默科技,采矿业-开采专业及辅助性活动,46.03174603174603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06365159128978215,0.11208406304728546,0.12788632326820593,0.1936090225563909,0.12543754707785015,0.03420195439739415,0.9775424733931795,0.12543754707785015,0.06092427666267897,0.00908092376361613,0.7873705179450612,1.08370680363489,1.18744232870104,5.101999999999999,4.676499999999999,0.09098684913931376,0.016194253924672164,0.01842582206216456,0.007457539548305141,0.7,-0.013953488372093092,0.017196782546242663,0.03588402147016378,0.03877579237059381,0.5881379341292579,0.6785790352666822,0.3214209647333178,184287362.243,12.7,2026-05-08,False,False,True
36,002831,裕同科技,制造业-造纸和纸制品业,44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09960053262316926,0.06913516312791312,0.08230668414154652,0.11353829557713047,0.09076979975696098,0.01699507389162558,0.9132653061224493,0.09076979975696098,0.02897448090030119,0.0037949525899071404,0.4774850712464379,1.1175676962486456,1.1394027714229418,2.6480000000000006,2.373,0.11588706278971772,0.02103833852894125,0.018894669557084114,0.00579174041722075,0.5,-0.04494086727989477,0.01572865657366688,0.04798686437834133,0.02760334004269205,0.3563447042549408,0.7032518765944911,0.19629440289734199,458971329.90549994,41.2,2026-05-08,False,False,True
37,300115,长盈精密,制造业-计算机、通信和其他电子设备制造业,42.857142857142854,-0.01022592165303264,0.4112816953509509,-0.55227766904748,0.006586762303609911,-0.3648074529951677,-0.05572967383449745,0.15954171384007285,0.07245949926362272,0.14137931034482754,0.06962397179788482,0.08686567164179104,0.08091258590746486,-0.02123655913978506,0.8658743633276731,0.08091258590746486,0.02277308554379598,0.0021002051656475755,0.5618856243475399,1.4002760982962468,1.2867814250194702,4.156,3.3299999999999996,0.24804804804804803,0.02878720061406843,0.02292060153924057,0.012877242001478429,0.65,-0.087622903412377,0.019986021396183783,0.03198854967577129,0.18914050437467833,0.22214209166497798,0.7208926254393405,0.2791073745606595,1530300618.9355,36.39,2026-05-08,False,False,True
38,300118,东方日升,制造业-电气机械和器材制造业,41.269841269841265,-0.015618867962946682,0.14139789157193888,0.5369401673472498,0.3075256473975695,-0.34185892252387645,-1.1231864618346925,0.37849291739222685,0.06764374295377684,0.10566258026853492,0.13142174432497034,0.14096385542168677,0.11955076104625384,-0.006295907660020861,0.9128440366972479,0.11955076104625384,0.05580611792522534,0.0060297040813945225,0.5501255398368583,1.2748420339531212,1.30974532862784,7.612,6.1964999999999995,0.2284354070846446,0.045644651376099854,0.03546519887982326,0.009678566849889709,0.5,-0.12572087658592845,0.03917267297153328,0.04535606106218206,0.07373486942516161,0.29548966611436517,0.6840656565656558,0.31593434343434434,976462211.4605,18.92,2026-05-08,False,False,True
39,301095,广立微,信息传输、软件和信息技术服务业-软件和信息技术服务业,39.682539682539684,-0.03478919282643537,0.14301465304056765,0.8559178229508038,0.4424339844028668,-0.5898137782510859,-0.6268020233934383,-0.7447507685835661,0.1112219483889476,0.15305004261536603,0.05750977107761024,0.32498893223110914,0.12484335932628166,-0.016818936877076363,0.9029126213592232,0.12484335932628166,0.054905896816111084,0.009518358758059533,0.412405499304571,1.1347048542696583,1.0280109517113123,4.787999999999999,4.952,-0.027453140219226735,0.0376161380908543,0.04138069359358075,0.021863291120015824,0.65,-0.08285873813512001,0.043639094302440375,0.06002781306958933,2.4631973782662797e-05,0.48443865642184486,0.607025543879111,0.38017445612088924,723051064.8205,94.67,2026-05-08,False,False,True
40,300700,岱勒新材,制造业-非金属矿物制品业,38.095238095238095,-0.06159999999999034,0.14000000000000007,0.1200000000000373,0.1316000000000157,-0.9999999999999881,0.9199999999999999,0.10000000000000081,0.0728291316526608,0.13852556480380485,0.1364985163204746,0.32498893223110914,0.16346183055378338,0.0368164591229021,0.9414990859232175,0.16346183055378338,0.08421276466478309,0.01212336592046327,0.7302686186907158,1.0703537314638847,1.1541040611560747,4.402,4.173,0.054876587586867975,0.022974790770156524,0.018988688433411838,0.008327259223062962,0.7,-0.030267062314540127,0.018114482365297693,0.03920738110557574,-0.04598147744971626,0.67631532595452,0.6471820133889109,0.3261513199444229,185579152.207,19.14,2026-05-08,False,False,True
41,002077,大港股份,制造业-计算机、通信和其他电子设备制造业,36.507936507936506,-0.1493534856187867,-0.010808289324946943,-0.23409592815430622,-0.10458909763327782,-0.385899058926575,0.2844105573771928,-0.6417003104979192,0.022887323943661997,0.08801498127340834,0.09210526315789469,0.09347553324968638,0.07972495818621095,0.01278326554328868,0.9406779661016946,0.07972495818621095,0.03836957195069104,0.003945936202707081,0.647870571858752,1.141272183223323,1.4255231253259069,4.892,3.5780000000000003,0.3672442705422023,0.02399325942022446,0.020328144939939816,0.010955140526856871,0.6,-0.056720098643649686,0.02048443978905407,0.02827242255351147,0.08299616069624394,0.27306699641043714,0.7479720569511953,0.23973726987957375,336984553.83400005,17.44,2026-05-08,False,False,True
42,603933,睿能科技,制造业-计算机、通信和其他电子设备制造业,34.92063492063492,-0.17130710316374942,0.2192144205027171,0.5997845946290874,0.3790538936357926,-0.7653190849845238,-1.9501702952671476,0.12258705191456915,0.03998447204968936,0.15126772668672106,0.12563025210084033,0.32165762210162807,0.11585480142449534,0.0007471049682479247,0.9775424733931795,0.11585480142449534,0.04919507674365309,0.0043477709414006084,0.38079936791090097,1.0679317756594895,1.3389113115898914,8.788,6.888,0.2758420441347271,0.0465062102031905,0.05129044640093657,0.017875245777103678,0.55,-0.15230460921843691,0.05748037579894343,0.05404085557953266,0.0032657533270763484,0.3833377108089823,0.7479720569511953,0.19840881216750667,345250061.0,26.76,2026-05-08,False,False,True
43,600460,士兰微,制造业-计算机、通信和其他电子设备制造业,33.33333333333333,-0.17227127961014824,-0.4440330012320374,0.17764583466111697,-0.18292789015691255,-0.23734570692947118,0.6491487840873584,-0.42842630128927195,0.012811867835468504,0.07902298850574718,0.0880115900036218,0.1344410876132931,0.07925558669253441,-0.0019933554817276322,0.9576470588235295,0.07925558669253441,0.051016742113961525,0.007021217626951631,0.6615645238557817,1.192315170480761,1.504226098878486,3.2459999999999996,2.2515,0.4417055296469019,0.02109863226191151,0.01705561783059112,0.006041160073216833,0.55,-0.03767715174559283,0.016239604216069688,0.024149054734091426,0.027663471889433078,0.44747960279111676,0.6515189973425246,0.30142217912806346,1056239655.85,30.01,2026-05-08,False,False,True
44,301563,云汉芯城,批发和零售业-批发业,31.746031746031743,-0.17320000000000002,-0.32000000000000023,-0.39999999999999947,-0.3535999999999999,-0.21999999999999997,0.9199999999999998,-0.10000000000000003,0.05238123201597289,0.09965024237589737,0.06799761620977351,0.14870841612717145,0.0837107766362093,0.012543081530030031,0.8704385671242048,0.0837107766362093,0.029866902102596172,0.0045696491617573404,0.8090436540082057,1.2462826668781364,1.2129711662210634,12.535349999999996,10.369174999999995,0.16794905810559824,0.01813557265496869,0.01921363860108265,0.007735618011663598,0.7,-0.038096368383574775,0.019445959512977482,0.03417972529366498,0.05503771753774589,0.4398201742425143,0.6554371412317951,0.3445628587682049,275165966.604,179.18,2026-05-08,False,False,True
45,603067,振华股份,制造业-化学原料和化学制品制造业,30.158730158730158,-0.19705032141624357,0.23009619474148643,-0.15128217188118032,0.0699172807599664,-0.8158101961451376,-1.3569954990824857,1.0839010785671026,0.0829729729729729,0.12714486638537292,0.05308804204993445,0.027699410105155087,0.07364387819353446,-0.015479115479115513,0.8195592286501375,0.07364387819353446,0.021277279852095887,0.0016626510611563552,0.38218048068542715,1.0740414376063039,1.2301808856309306,5.290000000000001,4.5200000000000005,0.17035398230088505,0.03911846539857574,0.04009368439058341,0.018660984862978985,0.4,-0.09378238341968925,0.03437332778025911,0.05949115815052274,0.21537261709068212,0.04413783152550538,0.5137150505363438,0.32874392153174603,1230755239.4,39.93,2026-05-08,False,False,True
46,600111,北方稀土,制造业-有色金属冶炼和压延加工业,28.57142857142857,-0.2728000000000001,-0.27999999999999997,-0.6400000000000001,-0.4312,-0.10000000000000045,-0.7599999999999996,0.9999999999999998,0.009726224783861648,0.10029440628066721,0.11784646061814574,0.0843326885880078,0.10001373545513403,-0.007436260623229329,0.9588235294117652,0.10001373545513403,0.04956144653964647,0.003565021888945232,0.5618942583919133,1.1154540605792254,1.5307332649303043,4.956,3.4095,0.45358556973163244,0.04105465038079533,0.03239167695297207,0.016568754204362407,0.4,-0.11501719526175014,0.03350712047098064,0.03363837741582107,0.11480117610658602,0.196182449466474,0.7250428739148586,0.24494991627980672,3664150117.6193347,56.01,2026-05-08,False,False,True
47,002815,崇达技术,制造业-计算机、通信和其他电子设备制造业,26.984126984126984,-0.3083854847559135,0.5563337098015785,-1.1637249652342194,-0.16609093371345662,-0.9523245571356231,-0.8822465885114468,-0.263209942778713,0.11080332409972304,0.12482468443197758,0.010075566750629594,0.09938313913639485,0.05564513475270649,0.005642633228840177,0.8984374999999994,0.05564513475270649,-0.0078778505380237,0.0003033349275323639,0.6403153473575837,1.117045494976375,1.1185691513973122,5.214,4.5945,0.13483512895853744,0.03767055017784506,0.0286389723020235,0.015906213317604695,0.6,-0.12468513853904284,0.024265109374430608,0.034068061254392774,0.14744291609750193,0.20948907392955335,0.5650545943684756,0.29858176926788815,539476770.072,16.02,2026-05-08,False,False,True
48,601515,衢州东峰,制造业-医药制造业,25.396825396825395,-0.3450931581741672,-0.34420491555420946,-0.6380194310228064,-0.4676070120510202,-0.304484863230849,0.30430886213056474,-0.7173019182491129,0.07488986784140961,0.07017543859649122,0.05399568034557234,0.07017543859649122,0.05342687533729085,0.002053388090349051,0.6723418899530804,0.05342687533729085,0.0008418780356178601,-4.869161570959858e-06,1.2038936244751095,1.312172287597697,1.0780286290664236,2.31,2.1574999999999998,0.07068366164542317,0.02505082569607044,0.02101737303051809,0.013859897581741536,0.6,-0.06315789473684208,0.019016515143400907,0.03702393470084201,0.07017543859649122,0.21585760088170736,0.4795177690526534,0.3661532266183441,192873921.15,4.86,2026-05-08,False,False,True
49,002138,顺络电子,制造业-计算机、通信和其他电子设备制造业,23.809523809523807,-0.37299273551564366,-0.3027172656608276,-0.7969068282161045,-0.5102768819340439,-0.4831890243317702,0.30183996982009687,-0.2771147666930355,0.0814793412308581,0.0642593119135626,0.03569452130603201,0.08555684454756385,0.05726996681025365,-0.00293020777836972,0.8814655172413798,0.05726996681025365,0.011985029305840202,0.002367404281482591,0.4360805281045995,1.211889406187284,1.4318300838472036,4.84,3.3880000000000003,0.4285714285714284,0.02375068100664102,0.01948079571310627,0.009359224653256717,0.55,-0.06059767570558927,0.013350967518392196,0.029241749658933166,0.04424771098548819,0.28687984256161314,0.5977817853860802,0.354512925459773,904556642.358,37.46,2026-05-08,False,False,True
50,300623,捷捷微电,制造业-计算机、通信和其他电子设备制造业,22.22222222222222,-0.3765696248670027,-0.285793248363937,-0.5643415042915689,-0.4027835158535424,-0.6465656943265128,0.44589442625966264,-0.7394777628211657,0.03767820773930741,0.07112824106517168,0.0775467042650686,0.07565095003518651,0.05879296908823273,0.009577278731836225,0.9014925373134333,0.05879296908823273,0.022758680405229634,0.0028554371468544797,0.6702015493064702,1.2164900740062359,1.2587137559925734,3.0480000000000005,2.4795,0.22928009679370875,0.01744664146157016,0.01613004644904612,0.007685897334316233,0.5,-0.05343771272974818,0.017321536869591196,0.027981143018273095,0.06690586245855679,0.2843063860152971,0.6202440531240194,0.3175937847138185,551010480.537,30.54,2026-05-08,False,False,True
51,000560,我爱我家,房地产业-房地产业,20.634920634920633,-0.3776,-0.2800000000000008,-1.0,-0.5824000000000005,-0.699999999999999,0.28000000000000025,1.0,0.055016181229773364,0.10884353741496589,0.10884353741496589,0.11262798634812277,0.09395973154362425,0.012422360248447006,0.9318181818181812,0.09395973154362425,0.028322147651006845,0.0030176111419488428,0.757460928682961,1.1781280639955622,1.3115594371532946,4.9479999999999995,3.8899999999999997,0.27197943444730077,0.018266573202459658,0.018748516926976835,0.006987338932300997,0.55,-0.052631578947368474,0.01608273014945907,0.02542870500908515,0.1054305681316896,0.33951882612015233,0.6673589611283111,0.2881965944272446,272532315.2825,3.28,2026-05-08,False,False,True
52,002049,紫光国微,制造业-计算机、通信和其他电子设备制造业,19.047619047619047,-0.3823778165823172,-1.165012985981518,0.35031926339373387,-0.5285734412439121,-0.120337361305167,0.6099075556142143,0.19600635451444925,0.009487666034155628,0.05166051660516602,0.10175341709236485,0.15635415157223576,0.08740086665031477,-0.023972602739726123,0.8609929078014179,0.08740086665031477,0.05540021257460555,0.0073964651633990465,0.6701045134045998,1.2318205921675889,1.5081190733811056,3.978,2.7785,0.43170775598344435,0.01774030711657582,0.018705545373228476,0.011980096856018077,0.65,-0.038977024070022015,0.01858836879150601,0.026780870425051853,-0.047890273135451134,0.4513128324273427,0.5871356505028924,0.31276868623180193,1756732529.317,79.85,2026-05-08,False,False,True
