rank,code,name,industry,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,kline_fallback_used
582,605055,迎丰股份,制造业-纺织业,78.04232804232805,0.28731907937154255,0.48715693829629475,1.0404950258054766,0.719558935050151,-0.1280867446253513,-0.15212951821918178,-0.7050703724525027,0.062295,0.075825,0.10965,0.1353,0.10965,0.08259,0.6773,0.10965,0.050737500000000005,0.020295,1.21,1.189,1.168,3.28,3.28,0.0,0.079,0.079,0.0395,0.601475,-0.079,0.079,0.079,-0.059475,0.8370798085438651,0.584,0.037,175311475.0,12.4,2026-05-07,True
583,002300,太阳电缆,制造业-电气机械和器材制造业,78.00453514739229,0.28636802103896625,0.32135223031234295,0.3172336573293597,0.31962242965948995,0.3062513423654839,0.37301454587353106,-0.17613968897916638,0.042350000000000006,0.04838333333333334,0.06346666666666667,0.06033333333333334,0.06346666666666667,0.0514,0.5936333333333333,0.06346666666666667,0.022625000000000003,0.00905,1.1665,1.14985,1.1332,5.68,5.68,0.0,0.0323,0.0323,0.01615,0.54525,-0.0323,0.0323,0.0323,-0.011950000000000002,0.8485700850981244,0.5666,0.0,401270607.92,9.92,2026-05-07,True
584,001389,广合科技,制造业-计算机、通信和其他电子设备制造业,77.96674225245653,0.28636450408931213,0.05483471198298425,1.3298092995846216,0.5903240387756719,-0.669773941977738,0.21933445631794718,0.7453648521473858,0.039700000000000006,0.06343333333333334,0.12276666666666669,0.23733333333333337,0.12276666666666669,0.0753,0.7414333333333334,0.12276666666666669,0.08900000000000001,0.03560000000000001,1.0205,1.01845,1.0164,8.68,8.68,0.0,0.0489,0.0489,0.02445,0.678,-0.0489,0.0489,0.0489,-0.17390000000000003,0.9357339979816874,0.5082,0.0448,2367363884.2,180.32,2026-05-07,True
585,002962,五方光电,制造业-计算机、通信和其他电子设备制造业,77.92894935752078,0.2855398587081559,0.3246337312836754,0.16552759688240398,0.2578091548351414,0.575861223770863,-0.08332835370223843,0.5322411598704342,0.053985,0.05984166666666666,0.07448333333333333,0.05856666666666666,0.07448333333333333,0.06276999999999999,0.6037666666666667,0.07448333333333333,0.0219625,0.008785,1.226,1.2034,1.1808,13.13,13.13,0.0,0.052300000000000006,0.052300000000000006,0.026150000000000003,0.543925,-0.052300000000000006,0.052300000000000006,0.052300000000000006,0.0012749999999999984,0.7706140317078332,0.5904,0.007100000000000009,486317482.24,17.8,2026-05-07,True
586,000938,紫光股份,制造业-计算机、通信和其他电子设备制造业,77.89115646258503,0.2855296924293043,0.22162166495450786,0.40716688427472686,0.29955065706899986,0.08690244981097306,-0.15026630369731547,1.614089474087796,0.04842,0.0581,0.0823,0.0968,0.0823,0.06294,0.6307,0.0823,0.0363,0.01452,1.1695,1.15255,1.1356,8.21,8.21,0.0,0.0559,0.0559,0.02795,0.5726,-0.0559,0.0559,0.0559,-0.0387,0.8385792641103688,0.5678,0.022,4715872607.463999,32.93,2026-05-07,True
587,601918,新集能源,采矿业-煤炭开采和洗选业,77.85336356764928,0.2837062033174443,0.21761804180896382,0.5957124873368578,0.3764177089306793,-0.07936955668948109,0.2872656733692966,0.5511663089526794,-0.030334999999999994,-0.024824999999999993,-0.011049999999999994,0.0551,-0.011049999999999994,-0.022069999999999996,0.5165000000000001,-0.011049999999999994,0.0206625,0.008265,1.193,1.1737,1.1543999999999999,3.35,3.35,0.0,0.0443,0.0443,0.02215,0.5413250000000001,-0.0443,0.0443,0.0443,-0.079925,0.7886450344053195,0.4228,0.0443,736140405.0,8.46,2026-05-07,True
588,300751,迈为股份,制造业-专用设备制造业,77.81557067271353,0.28365665172894444,0.5685613935278648,-0.6716359065212084,0.04767852750725404,1.274642707763571,-1.1014942563588632,2.3564843291024773,0.06056500000000001,0.054275000000000004,0.03855000000000001,-0.0629,0.03855000000000001,0.05113000000000001,0.5071,0.03855000000000001,-0.0235875,-0.009435,1.35,1.315,1.28,8.14,8.14,0.0,0.0795,0.0795,0.03975,0.452825,-0.0795,0.0795,0.0795,0.117175,-0.7035794157211803,0.64,0.009499999999999995,4193894438.67,264.28,2026-05-07,True
589,300885,海昌新材,制造业-金属制品业,77.77777777777779,0.28342363654496217,0.24655505710117243,0.19370305088331763,0.2243572144896734,0.5224814395652909,-0.2279373022184178,1.1778421254187095,0.04530000000000001,0.0507,0.06420000000000001,0.054,0.06420000000000001,0.0534,0.5912000000000001,0.06420000000000001,0.02025,0.0081,1.186,1.1674,1.1488,15.713999999999997,15.713999999999997,0.0,0.056100000000000004,0.056100000000000004,0.028050000000000002,0.5405,-0.056100000000000004,0.056100000000000004,0.056100000000000004,-0.0032999999999999974,0.7427785385475537,0.5744,0.0189,837342506.0,30.13,2026-05-07,True
590,301172,君逸数码,信息传输、软件和信息技术服务业-软件和信息技术服务业,77.73998488284202,0.2825271264217466,0.3669409469098106,0.656217186022084,0.4884369673369654,0.2360891985012346,-0.17209822000280398,-0.047313395928030993,0.036005,0.040075000000000006,0.05025,0.04070000000000001,0.05025,0.04211000000000001,0.5706,0.05025,0.015262500000000002,0.006105000000000001,1.1495,1.13455,1.1196,6.9,6.9,0.0,0.0449,0.0449,0.02245,0.530525,-0.0449,0.0449,0.0449,-0.0006250000000000006,0.7311377201728281,0.5598,0.015,216589086.08,32.08,2026-05-07,True
591,603890,春秋电子,制造业-计算机、通信和其他电子设备制造业,77.70219198790628,0.28199130822897933,0.5325197512308601,0.5594963778182511,0.5438499343975643,0.5508455114911645,-0.8697700090757711,0.2574077522694316,0.06567999999999999,0.0764,0.10319999999999999,0.10719999999999998,0.10319999999999999,0.08176,0.6567999999999999,0.10319999999999999,0.04019999999999999,0.016079999999999997,1.248,1.2232,1.1984,9.61,9.61,0.0,0.08070000000000001,0.08070000000000001,0.040350000000000004,0.5804,-0.08070000000000001,0.08070000000000001,0.08070000000000001,-0.03079999999999998,0.7994034282888306,0.5992,0.03110000000000001,847731993.0,19.89,2026-05-07,True
