rank,code,name,industry,buy_signal_flag,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,industry_member_count,industry_ret_5,industry_ret_10,industry_ret_20,industry_breadth_5,industry_breadth_10,industry_trend_score,industry_heat,industry_up_prob_3d,up_prob_3d,expected_ret_3d,up_prob_3d_confidence,up_prob_3d_logit,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,ma_bull_20_60,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,money_flow_bias_20,money_flow_bias_20_proxy,real_moneyflow_ok,money_flow_net_amount_1,money_flow_net_amount_3,money_flow_net_amount_5,money_flow_net_amount_20,main_money_flow_net_amount_1,main_money_flow_net_amount_3,main_money_flow_net_amount_5,main_money_flow_net_amount_20,money_flow_net_ratio_1,money_flow_net_ratio_3,money_flow_net_ratio_5,money_flow_net_ratio_20,main_money_flow_net_ratio_1,main_money_flow_net_ratio_3,main_money_flow_net_ratio_5,main_money_flow_net_ratio_20,real_money_flow_bias_20,main_money_flow_bias_20,price_volume_sync_10,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,chip_tightness_20,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,market_up_ratio,market_median_change,market_down5_ratio,pass_market_env,kline_fallback_used,quote_only_fallback_used,pass_momentum_floor,pass_next_2_3d_setup,upside_model_candidate,tail_model_candidate
798,601882,海天精工,机床制造,-,12.71046349479787,0.1271046349479787,0.5210075036102544,-0.29763404184769765,0.2590422090637098,0.015352279362606802,0.8838087810709088,-0.9360654192502369,7,-0.1092371053147676,-0.09676690029391799,0.05268389662027828,0.14285714285714285,0.14285714285714285,-0.5818463015697974,39.52676657174365,0.391737284054002,0.1271046349479787,-0.05472919856640037,1.0,-1.926805047430462,-0.06886075949367088,-0.08050000000000002,-0.07865731462925851,-0.15018484288354894,-0.09079672706597763,-0.1916483516483516,0.14987714987714973,-0.05272785701925686,-0.036788371690603804,-0.021266815058550548,-0.0044098330764989,0.8381982251330892,0.9456916507899364,0.9774491131023869,-0.02879444294540039,-0.3473926597642949,1,33491500.0,-49716800.0,-53431200.0,-166506000.0,1598800.0,12600000.0,12135900.0,26708599.999999993,0.10244677456998906,-0.05262748404851652,-0.038200087751702576,-0.02879444294540039,0.004890551428944613,0.013337670546199838,0.008676437080692316,0.004618808084102198,-0.02879444294540039,0.004618808084102198,-0.5177860200491741,7.2966,7.2966,0.0,0.028712670251396365,0.02661577102296156,0.015806461813095547,0.3,-0.1370248709526043,0.028970936770519047,0.052740574386931804,-0.03847879181708415,-0.004714417744916766,-0.3203892708734038,0.366699535907592,0.27721832214623493,128657263.6,18.92,2026-07-14,,,,True,False,False,True,False,True,True
799,002967,广电计量,电器仪表,-,12.701218588259172,0.12701218588259172,-0.11582900356568401,-0.20081671279280275,-0.143025070518362,-0.15200348142595232,1.1280456507781937,-0.9092501085897559,20,-0.08529754220771002,-0.08951503795465804,-0.09377160503751958,0.2,0.2,-0.8163569808693545,35.30557434435162,0.36146844651746096,0.12701218588259172,-0.050498796225990954,1.0,-1.9276385634268418,-0.057490326147042525,-0.07437567861020633,-0.05540166204986152,-0.058011049723756924,-0.07407407407407374,-0.14749999999999996,0.11411411411411387,-0.032801129575322885,-0.021831215379602108,-0.08857376197193578,-0.0027724900390435395,0.8882815011638385,1.0670106373579946,0.95293579225343,-0.03211410499304159,-0.11434011060672865,1,-16493300.0,-46087400.0,-50200000.0,-218972700.0,-4200299.999999996,-14055899.999999996,-33326999.999999996,-53474800.000000015,-0.0544619123566492,-0.042230679015812976,-0.030903372050374713,-0.03211410499304159,-0.013869654373086855,-0.012879663447674754,-0.02051626853232745,-0.007842508868374464,-0.03211410499304159,-0.007842508868374464,0.7319849324873849,3.1106,3.1106,0.0,0.02923657534152802,0.026766403623992033,0.014879118592189685,0.4,-0.12832310838445793,0.025041086896527367,0.03934492212907729,-0.030762620989547337,-0.09205523662125614,-0.14134705823171326,0.48755596250038263,0.16614593150939577,170464587.8605,17.05,2026-07-14,,,,True,False,False,False,False,True,True
800,300853,申昊科技,专用机械,-,12.69051636473928,0.1269051636473928,0.07454610063072792,0.1269371503077829,0.09131123652738551,0.041576958760509174,-0.7483159070172052,0.035309936863505365,54,-0.07709613155437078,-0.11599950439374013,-0.13742159006554694,0.18518518518518517,0.16666666666666666,-0.982053561007313,32.323035901868366,0.34071053107982646,0.1269051636473928,-0.05309734234854119,1.0,-1.9286041180725129,-0.05187231430325345,-0.07097744360902258,-0.04895320197044328,-0.18923884514435696,-0.09205808006583993,-0.2438188494492044,0.19352226720647775,-0.07483393098583291,-0.07695020868849596,0.11018534632788035,-0.013095904772807376,0.39444573001209154,0.5513713103095091,0.63856250990582,-0.0014553523639117285,-0.10495806197609057,1,-2524100.0,-4561500.0,-11642500.0,-19862700.000000007,4408300.0,-5533300.0,-12285500.000000004,4487299.999999993,-0.007105067226642383,-0.004277696242773211,-0.006465768110481803,-0.0014553523639117285,0.012408885485998026,-0.005189033567935331,-0.006822864000113739,0.00032878725765284105,-0.0014553523639117285,0.00032878725765284105,0.604276348831383,7.0390999999999995,9.878233333333332,0.0,0.03992881046863951,0.0542787960640307,0.04097529121935221,0.45,-0.24517125933556527,0.06095677991848472,0.0949551605875878,-0.07455613218612595,0.056319144317486636,-0.2198656998036275,0.498088521525347,0.35251395998264634,341489076.31949997,25.7,2026-07-14,,,,True,False,False,True,False,True,True
801,603929,亚翔集成,装修装饰,-,12.60709962045351,0.1260709962045351,0.5815892397993387,-0.17647065014848484,0.33901007501603525,0.4459431943479927,-0.32792070891638514,1.4853088989629584,5,-0.06796208530805692,-0.1131639722863742,0.01815311760063154,0.0,0.4,-0.42103693393422725,42.42133518918391,0.41300167597578236,0.1260709962045351,-0.0688148780220912,1.0,-1.936153930793628,0.046378471228170515,-0.013006885998469664,-0.19380927872950504,0.01815311760063154,-0.05234569288308577,-0.2305263157894737,0.21832242712671054,-0.07468665397653962,-0.056077540852197225,0.15029609034815028,-0.0025107872928242085,0.977901709737429,1.0177550561960396,0.9665719259043193,-0.013102214003007392,-0.13813503983597977,1,148177600.0,-97597300.0,-8937000.0,-1112160100.0,43766700.0,229742500.0,84734800.00000003,413665300.0,0.03570208118459005,-0.007531279402993782,-0.00043569286851848115,-0.013102214003007392,0.010545198981368286,0.017728512553547064,0.004130955362575787,0.004873337288595638,-0.013102214003007392,0.004873337288595638,-0.09756101789296037,11.4172,11.4172,0.0,0.03884093650530176,0.05441249261480597,0.024395457279336282,0.4,-0.24728457639391743,0.059123390339675126,0.08563494105761789,-0.06972801062685223,-0.04457752530391568,0.020531331769365696,0.3082521849482657,0.4865901131377629,2122045252.95,219.3,2026-07-14,,,,True,False,False,True,False,True,True
802,600482,中国动力,船舶,-,12.598461606081868,0.12598461606081868,-0.9051203694934454,-0.5555460454483921,-0.7932565857990284,-0.13363127013314266,-0.3388337191708386,-0.8249870837768,4,-0.06976690811277275,-0.006192171961113824,-0.0356051912442889,0.25,0.25,-0.21569669499363392,46.11745949011459,0.4406232089230467,0.12598461606081868,-0.04826990206223049,1.0,-1.936938172519804,-0.06448736998514115,-0.08964719491035278,-0.040243902439024315,-0.011616954474097385,-0.04041943546912141,-0.1480378890392423,0.31281407035175884,-0.00957141986222032,-0.0020971773456075478,-0.08489658154228119,0.0003607445731318752,0.7203234377048666,0.8003451165608755,0.8136085431505183,-0.010985210444773937,0.17288172741949545,1,153699200.0,118380300.0,106269700.0,-579610800.0,-57094300.0,-56229400.0,18737600.00000003,372827600.0,0.08087522923537413,0.01868776276837208,0.009901568976842376,-0.010985210444773937,-0.03004254153914413,-0.008876491171317365,0.0017458564281303325,0.0070661030567753386,-0.010985210444773937,0.0070661030567753386,0.8404947668957238,2.5739,2.5739,0.0,0.03626528426570019,0.03827454225524549,0.019102740195638408,0.5,-0.13477011494252866,0.039166476075948066,0.06702852840231904,-0.05031129700649646,-0.1753614806246384,-0.017455559700261945,0.36847539822269626,0.2132347161616293,1319049614.75,31.48,2026-07-14,,,,True,False,False,False,False,True,True
803,600143,金发科技,塑料,-,12.553157107898954,0.12553157107898955,0.17636121919274883,-0.46516527581626516,-0.028927259210135642,-0.01312393563084463,0.7994243772552454,-0.5094712945885167,18,-0.08833665694934856,-0.06177184466019414,-0.043841283293684585,0.1111111111111111,0.2222222222222222,-0.6678616257895258,37.97849073578854,0.3805241921163751,0.12553157107898955,-0.04228425381642958,1.0,-1.9410589026264873,-0.05357142857142849,-0.0695708712613784,-0.07378640776699019,-0.15823529411764703,-0.09122662178896901,-0.17758620689655158,0.11714285714285724,-0.0587114596894549,-0.0455275775569175,-0.05576709741252661,-0.006706347681033796,0.7508565933493936,0.744498395170024,0.776710206192644,-0.033374429894367195,-0.24837506460766814,1,-43717400.0,-159233000.0,-334348600.0,-1140875700.0,-47549000.0,-45986900.0,-33869700.0,23213199.999999985,-0.03406291151897441,-0.04170651471878544,-0.05036204261949572,-0.033374429894367195,-0.03704834642077787,-0.012044948733750631,-0.005101703057555899,0.0006790637367628429,-0.033374429894367195,0.0006790637367628429,0.8631190152862362,2.2651,2.2651,0.0,0.04337508581131041,0.034600604581424034,0.01575515928495623,0.35,-0.15873015873015883,0.03699271183447953,0.04530346816903615,-0.04031701436830218,0.025723246385680354,-0.2854848072114374,0.40830209006679663,0.1770825253178198,854557037.5,14.31,2026-07-14,,,,True,False,False,False,False,True,True
804,603009,北特科技,汽车配件,-,12.528742974300567,0.12528742974300566,-0.45242785170567285,0.2927177806123553,-0.2139812493639039,0.007328603948264706,0.026175318293803075,-0.45412654381495554,51,-0.07172131147540983,-0.04761904761904756,-0.11107155571377714,0.19607843137254902,0.3137254901960784,-0.6053176484458653,39.104282327974424,0.3886656162779245,0.12528742974300566,-0.049576680734145714,1.0,-1.943284805673085,-0.02544200086244075,-0.1061894403796717,-0.05774442359808207,0.04532839962997226,-0.02712010331467929,-0.18705035971223016,0.36039360393603936,0.00034438226431343644,0.021506672406371097,-0.04813586749238985,0.007495492929482559,0.46666115785937656,0.7586356646849438,0.8072232554125137,0.011059777398376219,0.13368381957308437,1,-5276100.0,27456600.0,41373600.0,234445200.0,-2906600.0,-14614300.0,-59105400.0,-24632699.99999997,-0.010667026270996771,0.01138229892208801,0.009671382986074327,0.011059777398376219,-0.005876457716737594,-0.0060584460980992105,-0.013816321517709784,-0.0011620292448767625,0.011059777398376219,-0.0011620292448767625,0.6766109488190506,2.6731,2.6731,0.0,0.0402792476891109,0.03990059087915588,0.022978482582282574,0.5,-0.15260592425946762,0.0368395728875709,0.0731609318102536,-0.05136811645664398,-0.27570840430196575,0.0671174381911581,0.2585450790338447,0.2900808094497726,529934432.8,45.2,2026-07-14,,,,True,False,False,False,False,True,True
805,300596,利安隆,化工原料,-,12.514462006630723,0.12514462006630722,-0.12590342711157693,0.09381189963668063,-0.05559452255213451,0.32256401058720663,0.3209648086457438,-0.5131072154479268,59,-0.08541572012721499,-0.10271722902358915,-0.021032504780114758,0.2542372881355932,0.3220338983050847,-0.6064790117862863,39.08337778784685,0.3885138571407005,0.12514462006630722,-0.03692575072372817,1.0,-1.9445885635518818,0.007741935483871032,-0.08565853658536582,-0.10708841463414631,0.13380111299298325,-0.04050082113413789,-0.15961262553802003,0.4201954397394138,-0.05282729372648198,-0.025528866384101165,0.08213835449288465,0.0008453208895007785,0.8941142752979798,0.9493245817763754,0.9299794761558291,0.016981841452327565,0.025835793021090365,1,-21688800.0,-132377400.0,-163207800.0,311836700.0,17148700.0,75880600.0,883099.9999999851,-176334300.0,-0.029318210481792843,-0.05617885069597915,-0.042422135124106496,0.0188448294616742,0.023181051791206563,0.0322025126503566,0.00022954164891688888,-0.010656185791292997,0.0188448294616742,-0.010656185791292997,-0.09696204843097425,5.3821,5.3821,0.0,0.035855886362449046,0.04674025789752937,0.015347858609160573,0.45,-0.19743119266055043,0.044544730826583674,0.07324602719075186,-0.05602524937225095,-0.32567789298507555,0.17265275849723186,0.3397912560760246,0.20073799236881817,413690006.33250004,46.86,2026-07-14,,,,True,False,False,False,False,True,True
806,605305,中际联合,工程机械,-,12.507694456928819,0.1250769445692882,-1.3848445624630463,0.10027033449716904,-0.9096077954357774,0.43002138515541005,-0.7896465315277102,-0.3159628815088872,12,-0.045214498418016,-0.02007839774233966,-0.031392370333642894,0.0,0.4166666666666667,-0.2697475983726902,45.14454322929158,0.43330946732712927,0.1250769445692882,-0.04917425767943165,1.0,-1.9452068413609638,-0.09459459459459452,-0.12854975070453067,-0.04103053435114501,0.03741935483870984,-0.04127067409165164,-0.17130488559059975,0.3803131991051456,0.006618094227352378,0.018533048735407353,-0.014231138451893721,0.005837622639611387,0.7628727588004158,0.9956082435156907,0.9520248092444533,0.0038582472013803126,0.034501153811792466,1,-5611400.0,-97367200.0,-80388900.0,45527300.0,5337499.999999999,8847899.999999996,3015199.9999999953,-14308199.999999981,-0.012467517001361532,-0.055252732767980484,-0.02862160161895308,0.0038582472013803126,0.011858960686240004,0.005020896711190363,0.0010735294698828717,-0.0012125597741748295,0.0038582472013803126,-0.0012125597741748295,0.6072210298556425,3.7131,3.7131,0.0,0.04564944678378738,0.04499095009272189,0.018738930973196226,0.4,-0.16860097066891755,0.044060332760157195,0.05914916584623754,-0.05009586599458933,-0.31900136360775655,0.05279157118269597,0.37856205676066124,0.2665258736322204,294991264.8,40.2,2026-07-14,,,,True,False,False,False,False,True,True
807,002444,巨星科技,轻工机械,-,12.429040399944412,0.12429040399944413,-0.6605431606851951,-0.2798472289396202,-0.5387204625266112,0.1777272954631664,0.33704952476436056,-0.3205313228965361,2,-0.13154999319427663,-0.0716650622879893,-0.05632866190049335,0.0,0.0,-0.6570905289771516,38.17237047841127,0.381921639510065,0.12429040399944413,-0.05471462785473215,1.0,-1.9524137293491515,-0.04233870967741937,-0.14156626506024106,-0.0836012861736335,-0.10377358490566035,-0.07181219329415578,-0.17199302730970367,0.2655086848635236,-0.02888757823316268,-0.011053345147123327,-0.045989245139633206,0.001211686541163584,1.3901086588100384,1.2410163864810846,1.2493761464777884,-0.016572521069137158,-0.028052474356474674,1,-128142099.99999999,-151483000.0,41998400.000000015,-401050000.0,134332200.0,186810400.0,207344900.0,381280200.0,-0.07618389279876032,-0.033626772987438755,0.005556349864558153,-0.016572521069137158,0.07986407218409589,0.041468883719576646,0.02743154041658309,0.015755576979790124,-0.016572521069137158,0.015755576979790124,-0.3186338232513488,4.4857,4.4857,0.0,0.03910894645497129,0.03474207973942593,0.024000383134174786,0.4,-0.16008316008316004,0.02979360766486167,0.04675231960629492,-0.036577092441434964,-0.18559142229294545,-0.21099842151330397,0.49150891206356795,0.16101938132463084,604992444.4395,28.5,2026-07-14,,,,True,False,False,False,False,True,True
808,002921,联诚精密,汽车配件,-,12.352846934806827,0.12352846934806827,-0.5123472770746764,0.23147088264654175,-0.2743254659638866,0.0927701195721898,-0.5916376498596928,-0.18003560572260663,51,-0.07172131147540983,-0.04761904761904756,-0.11107155571377714,0.19607843137254902,0.3137254901960784,-0.6053176484458653,39.104282327974424,0.3886656162779245,0.12352846934806827,-0.05169906334104849,1.0,-1.9594325725780848,-0.08412235979606708,-0.08144631117604095,-0.08010241404535479,0.057166876839007896,-0.04100970429543771,-0.1754098360655738,0.30065359477124154,-0.00829345484356836,0.012571733618043382,-0.03229317851959368,0.005506607455895429,0.6361692681195381,0.695226293689106,0.747391224215061,-0.017563083462455723,0.12515335378681422,1,9504600.0,-8390300.0,-14301800.0,-172138700.0,-5726000.0,-17957300.0,-20031499.999999996,193190800.0,0.030486913010007697,-0.008208849136042183,-0.007809530840597285,-0.017563083462455723,-0.018366692327431357,-0.01756895064427378,-0.010938246726525646,0.019711001329617287,-0.017563083462455723,0.01594646325283215,0.6405013930892912,6.1113,6.1113,0.0,0.05573550308100853,0.05334104121586344,0.02483908432647038,0.5,-0.1903171953255426,0.05159741825135272,0.08221723833460043,-0.0638453462846518,-0.2323500522437164,0.06463833283411716,0.3636017995896764,0.2933813022416958,245029143.6755,25.15,2026-07-14,,,,True,False,False,False,False,True,True
809,000783,长江证券,证券,-,12.32782825312016,0.1232782825312016,-1.6045668868066405,-0.24300400042118722,-1.1688667631632956,-0.7031841651271221,-2.0558164945394304,1.4667254396211902,37,-0.007306889352818424,0.01490066225165565,0.019553072625698276,0.3783783783783784,0.6486486486486487,0.4363107402768022,57.85359332498244,0.5299568046671653,0.1232782825312016,-0.03685216500662816,1.0,-1.9617453706562078,-0.0512820512820511,-0.037919826652220934,-0.08923076923076911,0.12121212121212133,-0.035935294756269665,-0.1724137931034483,0.3750000000000003,-0.030507002497014324,-0.010183476278362824,0.10595773674802911,0.0037924580205262806,0.5445816664981808,0.649094731570749,0.6656977477592102,-0.030832364027413985,-0.032416249069153386,1,-24957900.0,-344224400.0,-477882100.0,-3082581400.0,69504300.0,-162207600.00000006,-292909700.00000006,-259960900.00000018,-0.009167845528199943,-0.03536181712421412,-0.02872076065663972,-0.030832364027413985,0.02553118194822751,-0.01666341923279604,-0.017603901438677332,-0.0026001613782832044,-0.030832364027413985,-0.0026001613782832044,0.6796466171766153,4.907,4.907,0.0,0.044493196857833664,0.052161997415463304,0.014783002192017359,0.5,-0.17077798861480065,0.054572290436614816,0.06839199287413912,-0.06010017141162454,-0.20332386705626138,0.1420099503685226,0.4549402730148069,0.1674203484762501,2499468893.6605005,8.88,2026-07-14,,,,True,False,False,False,False,True,True
810,300736,百邦科技,通信设备,-,12.327211332157384,0.12327211332157384,-0.9329481274465287,0.3665062702304929,-0.5171227201898818,-0.6451610273034173,0.22302446092665545,-0.9531233378785977,33,-0.029982363315696703,-0.06330901388562027,-0.08203511931562357,0.3333333333333333,0.21212121212121213,-0.38382487999686243,43.091152160056474,0.4179721040973878,0.12327211332157384,-0.05735182501207578,1.0,-1.961802451518687,-0.11806543385490753,-0.14858555341939017,-0.02638190954773867,-0.06850961538461542,-0.02677926725897095,-0.19813760993274698,0.33622183708838826,0.028223401249489743,0.04423445201393897,0.03857189435930897,0.00779662401223286,0.8806923536747723,0.8951354121874141,0.968081114985944,-0.02016944037148897,0.10439612877962946,1,5611500.0,-16030300.0,5022199.999999998,-167760000.0,7734899.999999996,22665999.99999999,68218799.99999999,167382100.0,0.02206932083203876,-0.016594138972847196,0.002870923295494332,-0.02016944037148897,0.030420384871021392,0.023463238614283847,0.028678281184242073,0.02012400623035648,-0.02016944037148897,0.01594646325283215,-0.2697459173673061,4.8311,4.8311,0.0,0.04745236784426918,0.04740926724274633,0.022631256891688982,0.5,-0.18868435300487274,0.04315483026946872,0.06390568194451822,-0.05145517093948852,-0.24263603418862079,-0.08611601285286456,0.2585450790338447,0.2596964800557614,236388130.465,29.07,2026-07-14,,,,True,False,False,False,False,True,True
811,000690,宝新能源,火力发电,-,12.320150396255302,0.12320150396255303,-0.12310079953761859,-0.03748555177175149,-0.09570392025254112,-0.3557604342150053,0.26951465857466494,-0.5235358059680733,23,-0.034817813765182115,-0.10012360939431397,-0.2223360655737705,0.30434782608695654,0.13043478260869565,-0.8858501542847257,34.054697222874935,0.3526941653929941,0.12320150396255303,-0.03263005286298833,1.0,-1.9624559423933579,-0.028925619834710647,-0.05241935483870963,-0.11985018726591756,-0.22697368421052633,-0.09736892644516992,-0.25750394944707744,0.062499999999999924,-0.08162089494910696,-0.06356827347801033,-0.006725683456313858,-0.009749744054778822,0.41339261784776815,0.5077386948283894,0.5188770326488855,-0.036817268630044746,-0.28910561185361683,1,60946200.0,36301100.0,25173700.0,-489543500.0,23648999.999999993,16569899.999999993,-9876400.000000007,-318600800.0,0.14255120585490447,0.027828330620600496,0.012254220220901819,-0.036817268630044746,0.05531425203314783,0.012702443054075165,-0.004807699328653111,-0.023961121410757492,-0.036817268630044746,-0.02199867532809719,0.6330090276739737,2.6371,2.6371,0.0,0.025995026453096808,0.029251241323793763,0.02106720439282122,0.35,-0.20203735144312385,0.033266323976278794,0.053798521187015114,-0.04147920286057332,0.13179117147707986,-0.45714904858186417,0.4891638795986621,0.18494983277591873,560469788.276,4.56,2026-07-14,,,,True,False,False,False,False,True,True
812,300767,震安科技,橡胶,-,12.209288722067901,0.12209288722067901,-0.3302880850634307,0.5487254811324461,-0.049003743880750156,0.4637920152794902,0.4394473021496643,0.40698434607454725,3,-0.09981308411214962,-0.12471960520412728,-0.18758434547908243,0.3333333333333333,0.0,-0.8026321038056681,35.55262213149798,0.3632125660129277,0.12209288722067901,-0.04374067125459059,1.0,-1.9727586682385723,-0.08831775700934563,-0.10913242009132407,-0.12471960520412728,-0.007629704984740471,-0.12322487866259202,-0.27418154761904756,0.11736526946107792,-0.08871112708969986,-0.06534244112888729,0.010375280949894483,-0.006978843837978928,0.5629937697757146,0.6536408400244648,0.6817629512560072,0.007176956310964078,0.10446772387225058,1,-14866500.0,-83474600.0,-117669800.0,101040600.0,324400.0,-18173500.0,-24332000.000000007,-169835600.0,-0.03751280264907279,-0.06047394558398261,-0.049038365887342755,0.007176956310964078,0.0008185620811461484,-0.013165960065343325,-0.01014025279868602,-0.01206349409293265,0.007176956310964078,-0.01206349409293265,-0.06426041060290011,5.8479,5.8479,0.0,0.03426604334554102,0.03908725534008708,0.018292589350052957,0.55,-0.21269579554822748,0.03785455523152609,0.08456764990783318,-0.05653979310204893,-0.22306934786345012,-0.011522491127635705,0.39830080152917224,0.15717449929074187,351961868.9545,19.51,2026-07-14,,,,True,False,False,False,False,True,True
813,600171,上海贝岭,半导体,-,12.20076533979037,0.1220076533979037,-0.40062966997380495,-0.7296697842820976,-0.5059225065524586,-0.34245210121177516,0.5795658967327637,-0.917758793465737,38,-0.05468272279543218,-0.13443638677207337,0.13683866466125727,0.4473684210526316,0.42105263157894735,-0.06807131682134884,48.77471629721572,0.46072129423681246,0.1220076533979037,-0.05452459765072062,1.0,-1.9735541012076792,-0.101123595505618,-0.06976744186046513,-0.17345021916092684,-0.027982326951399128,-0.09506915522648973,-0.1965916007303713,0.10773480662983394,-0.04639484463639931,-0.03616638387577762,0.013050825877096495,-0.002598660773482375,0.6612856864528665,0.7352594468624841,0.7457940895398435,-0.01588020445862361,0.013973171325661378,1,-109838100.0,-328401300.0,-227032200.0,-668280100.0,21796700.0,26117800.000000004,17434500.000000015,114778599.9999999,-0.0789335309101192,-0.07075217494211766,-0.028932721338016117,-0.01588020445862361,0.015663877044382553,0.005626930084330486,0.0022218325425540624,0.0027274605894662646,-0.01588020445862361,0.0027274605894662646,0.46861419852270975,4.9689,4.9689,0.0,0.02571040576165932,0.03754741583634035,0.017705839993388536,0.45,-0.1737089201877935,0.03790774774328606,0.05404908841413351,-0.04436428401162504,-0.11468644038771114,-0.04745264446088834,0.4023227222301197,0.26727712524488967,1052033404.4,26.4,2026-07-14,,,,True,False,False,False,False,True,True
814,301261,恒工精密,机械基件,-,12.19775384185927,0.12197753841859271,0.16571254024086568,-0.3088301871612597,0.013858867472185565,-0.1966028722826273,0.6386137959524367,-0.3710018851685555,31,-0.1117384144907081,-0.08028169014084507,-0.08100558659217894,0.16129032258064516,0.2903225806451613,-0.8522924685370186,34.65873556633367,0.3569192215712617,0.12197753841859271,-0.05299042884529104,1.0,-1.973835259514961,-0.04535526146730051,-0.07896367918681046,-0.04865556978233032,-0.12577950347099653,-0.08751504433473323,-0.20619658119658113,0.10648148148148137,-0.06118438827892814,-0.04290030211480367,-0.05720935079370615,-0.006626802065217579,0.5869032165857062,0.7109837782096835,0.7616862548503861,-0.011782496099431865,0.006697754538769942,1,-18525500.0,-54468100.0,-101309300.0,-130503100.0,5914000.0,11017799.999999993,17652299.999999993,-66589500.0,-0.05699671566252086,-0.046111333760345784,-0.0480340992780801,-0.011782496099431865,0.018195383467552746,0.009327394440135372,0.008369540907759238,-0.006012045108607521,-0.011782496099431865,-0.006012045108607521,0.8971617113753053,6.7975,6.7975,0.0,0.04749053582050807,0.041486389773687835,0.01911797434290252,0.45,-0.18261826182618268,0.04338926343455924,0.06679485419560448,-0.05275149973897733,-0.02813416983276884,-0.17360360080101628,0.4280145278183552,0.19675575084389668,276900364.7065,74.3,2026-07-14,,,,True,False,False,False,False,True,True
815,002943,宇晶股份,机床制造,-,12.19202735491347,0.1219202735491347,0.49482387097862596,-1.1857721709721343,-0.04296686244561726,-0.1986743107222804,-0.7653275543424435,0.4739397036137464,7,-0.1092371053147676,-0.09676690029391799,0.05268389662027828,0.14285714285714285,0.14285714285714285,-0.5818463015697974,39.52676657174365,0.391737284054002,0.1219202735491347,-0.03789325870814383,1.0,-1.974370058513264,-0.06396438612933453,-0.07071411956268903,-0.09676690029391799,-0.25046904315196994,-0.14434723010526973,-0.27888086642599275,0.13783482142857176,-0.11911671789160294,-0.1022306942674476,-0.16085014981816573,-0.015312969451762111,0.5179301874199566,0.8069627866865717,0.7840829957169473,-0.004081574345891077,-0.36475897340648755,1,7109000.0,68306500.0,140673000.0,-120745000.0,-23450500.0,70542800.0,29441100.0,-3992600.0,0.009279524362047384,0.019075494039698777,0.024258684667915656,-0.004081574345891077,-0.030610421444955998,0.019700010408140702,0.00507703938336832,-0.0001349628865245328,-0.004081574345891077,-0.0001349628865245328,0.2142146605158383,5.9353,13.589324999999999,0.0,0.05819191080665484,0.05500847668143743,0.028730862748950547,0.35,-0.274671052631579,0.05286578860685165,0.09311709914393512,-0.06896631282168503,0.12271927630973112,-0.27304147933751455,0.4597165626556522,0.21122320689467178,739573680.013,39.95,2026-07-14,,,,True,False,False,False,False,True,True
816,301611,珂玛科技,半导体,-,12.142403485268987,0.12142403485268988,-0.6848806702521621,0.07122295354313594,-0.44292751063766683,-0.16677136979014692,-1.4562888915711063,0.7498003607819289,38,-0.05468272279543218,-0.13443638677207337,0.13683866466125727,0.4473684210526316,0.42105263157894735,-0.06807131682134884,48.77471629721572,0.46072129423681246,0.12142403485268988,-0.035587783451836816,1.0,-1.9790135356197494,-0.10428662827895085,-0.04508560125503047,-0.22252457377686452,0.2210012210012211,-0.0506350573348614,-0.26915848820212984,0.3712961833922693,-0.016729166525392247,-0.001525765086426321,0.21680659857228823,0.007303787757077387,0.6480387897375169,0.763029138548238,0.755548358238963,0.016981841452327565,0.14144784535226573,1,-5598900.0,50712300.0,244055400.0,1891203500.0,-48932800.0,-145797700.0,-167111900.0,-769043799.9999999,-0.0016583616285171024,0.0042523447460609196,0.012400342675798672,0.018150383696980858,-0.014493610869260331,-0.012225477518920776,-0.008490878813596421,-0.007380718177490791,0.018150383696980858,-0.007380718177490791,-0.0776745701934555,8.2548,14.727866666666666,0.0,0.06388685810087628,0.06877192977918306,0.045117748377909966,0.5,-0.24111014744145698,0.07094194054600451,0.1017982433324936,-0.08154655220971009,-0.32373552276209505,0.21206209810492116,0.4400429885919417,0.1779649960191008,2604908424.0369997,140.0,2026-07-14,,,,True,False,False,False,False,True,True
